completions/train/mean_length,rewards/train/score/mean,actor/train/kl,_step
451.875,0.35,0.1697726994752884,1201
194.625,11.625,0.12306203693151474,1202
179.125,9.75,0.2660006582736969,1203
318.875,3.2375,0.32840853929519653,1204
314.125,9.90625,0.2595439553260803,1205
314.0,10.0375,0.22896715998649597,1206
297.375,10.0,0.20031872391700745,1207
221.625,9.75,0.19779737293720245,1208
330.875,8.375,0.25625789165496826,1209
209.0,13.0,0.15452586114406586,1210
304.625,9.75,0.21201424300670624,1211
541.375,1.9125,0.1792416274547577,1212
250.5,13.0,0.15590651333332062,1213
192.375,11.53125,0.19212113320827484,1214
218.75,13.0,0.25861603021621704,1215
170.125,13.0,0.149374321103096,1216
294.625,11.625,0.3010386526584625,1217
143.75,13.0,0.26488181948661804,1218
300.625,1.78125,0.2799835801124573,1219
280.375,9.75,0.2548367381095886,1220
467.25,0.0625,0.23097588121891022,1221
250.125,3.25,0.20995064079761505,1222
262.0,13.0,0.259409099817276,1223
178.625,11.875,0.19675613939762115,1224
168.625,11.625,0.2695031464099884,1225
381.5,3.2375,0.3219681680202484,1226
332.375,7.1,0.20717036724090576,1227
228.75,4.875,0.1916995346546173,1228
337.5,1.625,0.2696329951286316,1229
571.125,0.012500000000000004,0.2764202356338501,1230
363.25,9.90625,0.1424969732761383,1231
424.125,0.825,0.2135430872440338,1232
553.875,4.85,0.16986480355262756,1233
249.875,6.8125,0.1551630198955536,1234
184.625,13.0,0.26686152815818787,1235
257.75,13.0,0.3305227756500244,1236
190.875,10.25,0.2897132337093353,1237
206.25,13.0,0.3236684203147888,1238
484.0,-0.025,0.20849721133708954,1239
307.75,0.0,0.20456096529960632,1240
129.625,11.375,0.20524005591869354,1241
155.75,11.375,0.5075678825378418,1242
333.875,5.03125,0.35007616877555847,1243
257.875,0.625,0.25313979387283325,1244
352.0,0.0,0.241298109292984,1245
195.625,13.0,0.14151844382286072,1246
376.125,8.175,0.22365841269493103,1247
270.125,8.125,0.2169688642024994,1248
226.25,13.0,0.1702549308538437,1249
175.0,11.625,0.2996557652950287,1250
338.625,8.875,0.3211400806903839,1251
154.125,11.375,0.23667697608470917,1252
133.75,1.625,0.4331914186477661,1253
267.625,6.78125,0.47189265489578247,1254
278.125,3.25,0.237075537443161,1255
149.375,13.0,0.21154531836509705,1256
315.625,2.53125,0.25362855195999146,1257
212.0,0.0,0.18147936463356018,1258
148.875,13.0,0.3564361035823822,1259
453.375,2.875,0.33247220516204834,1260
504.375,3.2125,0.1570504754781723,1261
442.5,6.475,0.147157683968544,1262
309.75,13.0,0.13204577565193176,1263
251.75,13.0,0.11658045649528503,1264
255.25,8.125,0.31309813261032104,1265
164.875,13.0,0.24793148040771484,1266
471.375,8.1125,0.2765587568283081,1267
254.625,1.625,0.15109238028526306,1268
407.0,-0.0125,0.37567079067230225,1269
244.0,10.0,0.18811580538749695,1270
325.75,6.4875,0.3217719495296478,1271
377.375,0.2875,0.235967218875885,1272
717.0,-0.08750000000000001,0.20361080765724182,1273
418.875,0.5625,0.12422237545251846,1274
363.25,3.5,0.20500263571739197,1275
159.5,13.0,0.20533108711242676,1276
270.625,0.65625,0.3893526792526245,1277
149.875,13.0,0.24250733852386475,1278
428.0,0.39375,0.4141131341457367,1279
289.625,13.0,0.263031929731369,1280
518.25,1.5875000000000001,0.1639639288187027,1281
203.625,13.0,0.18203334510326385,1282
535.0,0.11875,0.3130396008491516,1283
414.875,8.50625,0.13949720561504364,1284
187.25,9.7375,0.18609097599983215,1285
547.25,3.2,0.3578830361366272,1286
157.75,4.875,0.10095091909170151,1287
247.625,8.125,0.3311523497104645,1288
154.75,13.0,0.29771560430526733,1289
265.875,3.2875,0.37043607234954834,1290
449.375,4.85,0.26498979330062866,1291
171.5,11.375,0.1340359002351761,1292
299.125,11.375,0.3063029944896698,1293
608.625,3.1875,0.24857604503631592,1294
193.625,9.75,0.1517343670129776,1295
186.5,11.375,0.32142260670661926,1296
366.75,11.3625,0.38103342056274414,1297
343.0,1.9125,0.16801412403583527,1298
273.125,-0.0125,0.2096569687128067,1299
484.75,6.4625,0.24976150691509247,1300
496.125,3.2375,0.1667441725730896,1301
336.75,13.0,0.16410580277442932,1302
180.875,13.0,0.17870007455348969,1303
208.625,11.375,0.31860145926475525,1304
200.0,13.0,0.3351712226867676,1305
394.625,6.5249999999999995,0.27370551228523254,1306
313.625,9.75,0.15392427146434784,1307
716.875,-0.07500000000000001,0.11863293498754501,1308
326.0,8.30625,0.06991870701313019,1309
229.75,11.375,0.19742310047149658,1310
420.875,3.2375,0.2537337839603424,1311
334.0,8.1625,0.2786799371242523,1312
308.75,8.125,0.26440632343292236,1313
247.0,13.0,0.1863149106502533,1314
241.75,3.71875,0.17694897949695587,1315
289.125,1.75,0.32904547452926636,1316
477.625,4.449999999999999,0.2663155198097229,1317
163.25,13.0,0.14197015762329102,1318
253.625,6.5,0.29536566138267517,1319
514.75,3.2125000000000004,0.311684787273407,1320
517.0,1.5875000000000001,0.18014110624790192,1321
200.625,10.0625,0.1420891135931015,1322
240.125,13.0,0.30129292607307434,1323
189.375,13.0,0.22385965287685394,1324
630.75,3.325,0.2506464719772339,1325
250.875,11.375,0.10559845715761185,1326
373.875,9.725,0.21097330749034882,1327
218.75,8.125,0.14696143567562103,1328
189.5,11.375,0.33006611466407776,1329
295.875,11.375,0.321812242269516,1330
444.75,2.1625,0.24000699818134308,1331
475.5,1.5875000000000001,0.18016080558300018,1332
454.5,-0.025,0.1450340747833252,1333
258.875,9.725,0.2369314283132553,1334
203.5,13.0,0.22256070375442505,1335
311.0,9.7375,0.26488086581230164,1336
218.75,10.0,0.2024935632944107,1337
446.25,6.5,0.27428287267684937,1338
192.75,13.0,0.2125784307718277,1339
294.625,11.375,0.4637172222137451,1340
545.375,2.05625,0.253662645816803,1341
467.125,3.8499999999999996,0.15398669242858887,1342
244.875,5.175,0.13709799945354462,1343
321.25,-0.0125,0.27028048038482666,1344
325.625,2.38125,0.17828482389450073,1345
248.25,8.125,0.25006601214408875,1346
211.75,11.375,0.19278943538665771,1347
473.125,6.63125,0.36168208718299866,1348
523.0,4.85,0.11764600872993469,1349
208.5,13.0,0.1480301320552826,1350
676.25,1.73125,0.3189042806625366,1351
470.0,-0.025,0.1757296919822693,1352
369.625,10.0375,0.1551608443260193,1353
368.375,6.475,0.2201564460992813,1354
604.375,0.3,0.17104658484458923,1355
168.875,13.0,0.14982029795646667,1356
213.5,3.375,0.47866982221603394,1357
264.5,1.625,0.32666507363319397,1358
156.5,13.0,0.24115628004074097,1359
378.875,4.85,0.39829856157302856,1360
600.125,-0.05,0.184671089053154,1361
462.25,3.9875,0.1501152515411377,1362
383.75,11.6625,0.18451571464538574,1363
265.875,7.2625,0.15458035469055176,1364
768.0,-0.1,0.2337278425693512,1365
484.25,0.012500000000000004,0.11109760403633118,1366
404.0,6.475,0.22261275351047516,1367
566.25,0.35624999999999996,0.15351660549640656,1368
271.375,7.0,0.14951066672801971,1369
173.75,13.0,0.26706892251968384,1370
178.5,11.375,0.39643216133117676,1371
453.0,0.012500000000000004,0.31968170404434204,1372
332.25,-0.0125,0.12004294246435165,1373
719.125,1.5375,0.15717358887195587,1374
360.875,9.7375,0.1362159252166748,1375
663.0,-0.0375,0.15158653259277344,1376
256.75,13.0,0.10326334834098816,1377
442.5,6.475,0.20003175735473633,1378
351.625,1.6125,0.162411168217659,1379
317.875,11.3625,0.20688678324222565,1380
287.75,10.0625,0.1489037424325943,1381
363.25,4.8375,0.17929929494857788,1382
238.0,6.5,0.1978980302810669,1383
362.5,2.3625,0.2690393626689911,1384
392.625,8.0875,0.18114237487316132,1385
232.5,13.0,0.1604684442281723,1386
264.375,13.0,0.2990677058696747,1387
527.875,0.15624999999999997,0.22886084020137787,1388
322.75,8.6125,0.183524489402771,1389
289.25,3.8125,0.24006660282611847,1390
213.125,13.0,0.21417054533958435,1391
405.0,3.2625,0.2318992018699646,1392
439.875,0.3125,0.21123310923576355,1393
349.125,1.8062500000000001,0.20789456367492676,1394
232.375,13.0,0.15961511433124542,1395
420.625,9.725,0.2194359451532364,1396
547.375,6.775,0.13094472885131836,1397
259.25,0.375,0.13986891508102417,1398
329.375,11.3625,0.27937763929367065,1399
206.75,11.625,0.12373491376638412,1400
271.5,4.875,0.196915403008461,1401
306.875,13.0,0.15212702751159668,1402
606.0,2.5250000000000004,0.20400570333003998,1403
167.75,0.0,0.16024190187454224,1404
300.125,8.1,0.3432750403881073,1405
480.625,1.625,0.1771364063024521,1406
293.375,13.0,0.13187851011753082,1407
316.25,8.26875,0.11947430670261383,1408
279.875,13.0,0.19270963966846466,1409
222.75,13.0,0.23685623705387115,1410
160.5,13.0,0.2107144445180893,1411
210.25,13.0,0.2773624360561371,1412
291.25,1.625,0.3886815309524536,1413
199.75,13.0,0.17146576941013336,1414
412.375,7.14375,0.2535921335220337,1415
247.875,13.0,0.12099635601043701,1416
230.0,13.0,0.22001336514949799,1417
163.625,13.0,0.26195651292800903,1418
410.75,3.725,0.31921330094337463,1419
496.5,1.6,0.19618698954582214,1420
636.5,2.325,0.1410788893699646,1421
714.375,-0.07500000000000001,0.09358100593090057,1422
249.875,13.0,0.1447041630744934,1423
299.25,9.75,0.16324277222156525,1424
228.25,13.0,0.2303166538476944,1425
324.0,6.5249999999999995,0.2980123460292816,1426
403.125,9.7375,0.2134227752685547,1427
322.625,7.0249999999999995,0.12303850054740906,1428
499.625,8.1,0.23302598297595978,1429
305.875,11.3625,0.08304702490568161,1430
343.875,11.375,0.18383850157260895,1431
427.625,4.875,0.19311903417110443,1432
181.25,13.0,0.20002272725105286,1433
307.0,11.375,0.16975897550582886,1434
516.25,6.5125,0.21540957689285278,1435
599.0,0.13124999999999998,0.1383441984653473,1436
415.375,8.15,0.14098335802555084,1437
763.125,-0.1,0.13710734248161316,1438
495.25,3.469446951953614e-18,0.12811876833438873,1439
169.875,13.0,0.1387937366962433,1440
182.75,9.75,0.39184218645095825,1441
248.125,13.0,0.37366023659706116,1442
453.625,11.3625,0.19918134808540344,1443
355.0,6.7875,0.11114804446697235,1444
459.875,6.525,0.17528480291366577,1445
697.5,-0.024999999999999998,0.1696063131093979,1446
529.875,0.26249999999999996,0.13124065101146698,1447
646.25,1.55,0.14070792496204376,1448
396.625,4.8625,0.07839985936880112,1449
220.125,8.125,0.14939585328102112,1450
226.625,11.875,0.3282313644886017,1451
510.125,8.1,0.38668927550315857,1452
570.75,0.75,0.15301162004470825,1453
719.5,-0.08750000000000001,0.13891303539276123,1454
519.875,-0.05,0.13037511706352234,1455
306.375,2.0,0.14186915755271912,1456
538.25,3.469446951953614e-18,0.19618257880210876,1457
201.125,2.0,0.10898666083812714,1458
265.75,13.0,0.3005400598049164,1459
287.875,13.0,0.1449371874332428,1460
294.75,11.375,0.17803139984607697,1461
364.5,11.3625,0.10738902539014816,1462
383.0,6.85,0.13585904240608215,1463
181.75,13.0,0.1930583119392395,1464
721.375,-0.08750000000000001,0.20143328607082367,1465
360.625,8.1125,0.06209445372223854,1466
236.75,13.0,0.14544610679149628,1467
569.375,1.625,0.1323065459728241,1468
339.625,0.1,0.13645602762699127,1469
381.5,6.475,0.22597043216228485,1470
247.0,13.0,0.1825549453496933,1471
440.75,9.725,0.22444944083690643,1472
602.875,-0.0625,0.10200157761573792,1473
543.25,2.8,0.14390790462493896,1474
418.0,9.7375,0.1344936490058899,1475
453.0,9.725,0.20914070308208466,1476
746.5,-0.05,0.11399135738611221,1477
369.125,3.25,0.11189635843038559,1478
437.5,0.325,0.15976402163505554,1479
449.75,0.9875,0.16744093596935272,1480
264.5,11.6625,0.15389537811279297,1481
688.5,0.2,0.181739941239357,1482
358.5,11.375,0.11177755892276764,1483
355.5,-0.0125,0.11917098611593246,1484
200.875,13.0,0.22884728014469147,1485
299.875,11.375,0.25071603059768677,1486
208.625,13.0,0.19892272353172302,1487
321.375,3.2375,0.1947196125984192,1488
251.5,9.7375,0.25145235657691956,1489
275.875,11.375,0.2357254922389984,1490
291.0,13.0,0.1960933804512024,1491
174.75,13.0,0.17551042139530182,1492
363.25,3.70625,0.24907970428466797,1493
230.625,13.0,0.14731742441654205,1494
534.75,0.11875,0.18028326332569122,1495
398.625,9.774999999999999,0.1377984583377838,1496
303.75,6.5375,0.1428147703409195,1497
373.375,6.5375,0.23718847334384918,1498
281.875,8.125,0.18097616732120514,1499
225.25,10.25,0.22708949446678162,1500
187.75,13.0,0.22802628576755524,1501
318.125,7.03125,0.32183972001075745,1502
492.875,8.0875,0.1491270661354065,1503
199.625,13.0,0.13212455809116364,1504
484.125,0.64375,0.13569006323814392,1505
349.25,10.025,0.15075141191482544,1506
245.0,13.0,0.12912923097610474,1507
324.875,13.0,0.18027950823307037,1508
164.625,13.0,0.1000102236866951,1509
768.0,-0.1,0.28018540143966675,1510
290.75,0.45625,0.10109686851501465,1511
703.0,1.5375,0.14224873483181,1512
517.375,0.10000000000000002,0.08186078071594238,1513
405.375,9.75,0.10011310875415802,1514
494.25,-0.025,0.13245774805545807,1515
481.875,7.0875,0.14119884371757507,1516
173.125,13.0,0.1299704760313034,1517
374.375,0.14375,0.21371586620807648,1518
254.25,8.3875,0.21576401591300964,1519
290.5,13.0,0.23980732262134552,1520
444.125,13.0,0.1393694430589676,1521
230.0,9.75,0.14978797733783722,1522
274.875,13.0,0.2538478672504425,1523
183.25,13.0,0.11694969236850739,1524
571.0,6.6,0.20350341498851776,1525
260.5,8.125,0.12645158171653748,1526
670.0,0.03750000000000001,0.2422724962234497,1527
283.75,3.25,0.13051970303058624,1528
507.125,8.6875,0.14436723291873932,1529
189.25,13.0,0.1616828739643097,1530
285.75,11.3625,0.22812660038471222,1531
232.125,8.875,0.24503597617149353,1532
439.875,6.824999999999999,0.277488648891449,1533
275.25,13.0,0.15861549973487854,1534
327.875,10.0375,0.17491784691810608,1535
176.875,3.65625,0.1511896401643753,1536
508.375,1.7249999999999999,0.2678516209125519,1537
431.0,8.1625,0.13073204457759857,1538
329.375,0.65625,0.20030975341796875,1539
420.125,8.30625,0.22722622752189636,1540
585.875,3.35625,0.1221374124288559,1541
256.25,9.75,0.1142629012465477,1542
583.25,1.625,0.23801317811012268,1543
533.5,-0.012499999999999997,0.18482962250709534,1544
191.0,13.0,0.1403856724500656,1545
236.25,11.375,0.27960488200187683,1546
224.75,13.0,0.1757742017507553,1547
193.25,13.0,0.34168389439582825,1548
312.125,13.0,0.2548179626464844,1549
356.25,6.8,0.17092151939868927,1550
422.375,13.0,0.21606452763080597,1551
329.875,13.0,0.19265532493591309,1552
629.5,3.1875,0.1843210607767105,1553
212.625,10.0375,0.16464686393737793,1554
244.75,0.0,0.38810667395591736,1555
163.375,11.375,0.15606555342674255,1556
201.75,13.0,0.463325172662735,1557
463.75,6.75,0.3297536373138428,1558
392.25,-0.0125,0.09811021387577057,1559
231.875,13.0,0.14740405976772308,1560
189.0,13.0,0.18578782677650452,1561
159.25,13.0,0.2534790635108948,1562
302.25,1.875,0.4050782322883606,1563
218.375,9.75,0.23728875815868378,1564
197.875,13.0,0.3060837686061859,1565
174.75,11.375,0.24450530111789703,1566
198.75,13.0,0.41561850905418396,1567
666.0,0.0,0.15697067975997925,1568
237.0,13.0,0.14835649728775024,1569
645.375,-0.0375,0.2083526998758316,1570
388.125,2.875,0.15593434870243073,1571
768.0,-0.1,0.23020245134830475,1572
244.875,13.0,0.09232425689697266,1573
525.375,0.225,0.1520978808403015,1574
319.375,11.53125,0.13839395344257355,1575
480.5,6.4625,0.23220354318618774,1576
310.75,1.46875,0.15445291996002197,1577
592.5,1.625,0.24485541880130768,1578
130.25,13.0,0.1396603137254715,1579
518.125,4.875,0.27351465821266174,1580
487.5,6.725,0.11802177876234055,1581
331.5,8.1125,0.13607986271381378,1582
285.625,8.78125,0.12086120992898941,1583
315.125,3.25,0.22685661911964417,1584
348.5,0.69375,0.20899876952171326,1585
327.625,9.90625,0.20706060528755188,1586
282.125,13.0,0.20381879806518555,1587
263.375,13.0,0.16441886126995087,1588
379.875,0.15625,0.2613496482372284,1589
263.625,9.75,0.16769379377365112,1590
424.75,13.0,0.15970927476882935,1591
304.875,8.125,0.11438285559415817,1592
468.875,0.18125,0.18023456633090973,1593
663.875,0.09375,0.13864830136299133,1594
452.125,6.525,0.11613672971725464,1595
593.375,8.1125,0.15724694728851318,1596
272.0,0.90625,0.13914987444877625,1597
553.25,5.125,0.2054215371608734,1598
322.375,11.375,0.13962039351463318,1599
406.875,1.6125,0.20630070567131042,1600
495.125,10.0,0.13933363556861877,1601
210.5,13.0,0.10448021441698074,1602
293.5,1.625,0.2674740254878998,1603
469.625,11.3875,0.16935861110687256,1604
173.75,11.375,0.1640273630619049,1605
522.0,6.4875,0.2648322582244873,1606
181.75,13.0,0.10192026942968369,1607
291.0,13.0,0.17138758301734924,1608
145.375,9.75,0.14660383760929108,1609
177.75,2.8125,0.23943252861499786,1610
462.125,1.625,0.195072203874588,1611
350.25,8.1,0.13604551553726196,1612
459.125,8.4,0.20928528904914856,1613
243.0,13.0,0.14187373220920563,1614
369.25,8.125,0.2253439575433731,1615
324.375,13.0,0.12347524613142014,1616
168.625,1.625,0.1341932862997055,1617
487.0,6.475,0.39775681495666504,1618
259.0,13.0,0.1365368813276291,1619
196.5,11.4375,0.20641300082206726,1620
613.125,0.012500000000000004,0.21824857592582703,1621
367.125,11.3625,0.12048333883285522,1622
438.875,1.8625,0.1563558429479599,1623
152.875,13.0,0.11312433332204819,1624
455.875,3.2375,0.34076765179634094,1625
441.0,11.3625,0.1778891533613205,1626
292.875,6.4875,0.12306421250104904,1627
217.125,13.0,0.1665692925453186,1628
289.25,3.75,0.19621840119361877,1629
289.375,9.75,0.18280968070030212,1630
455.625,6.5125,0.24338625371456146,1631
202.375,4.875,0.1659660041332245,1632
223.25,13.0,0.2736499309539795,1633
222.875,11.53125,0.2590321898460388,1634
395.125,0.8125,0.19206655025482178,1635
182.75,13.0,0.21843740344047546,1636
215.75,13.0,0.3407031297683716,1637
358.625,5.375,0.25144311785697937,1638
561.0,2.1,0.16111285984516144,1639
183.5,2.0,0.11361158639192581,1640
286.375,9.75,0.2062673270702362,1641
538.375,-0.037500000000000006,0.20063795149326324,1642
326.25,9.90625,0.13800349831581116,1643
244.375,8.125,0.16152676939964294,1644
395.125,13.0,0.21219535171985626,1645
290.875,6.8125,0.16706214845180511,1646
263.5,0.0,0.28229621052742004,1647
307.25,0.3125,0.24440276622772217,1648
597.125,0.75,0.17723782360553741,1649
167.875,11.375,0.08948024362325668,1650
386.5,1.8625,0.21261180937290192,1651
137.75,13.0,0.1119765043258667,1652
385.0,0.25,0.21453693509101868,1653
241.625,10.25,0.19265049695968628,1654
685.25,0.1875,0.2263849526643753,1655
158.5,9.75,0.14320509135723114,1656
365.125,0.0,0.2693899869918823,1657
615.75,3.24375,0.22311589121818542,1658
184.875,13.0,0.1317027509212494,1659
395.125,0.475,0.20969456434249878,1660
383.125,-0.0125,0.14984340965747833,1661
330.625,1.625,0.1949807107448578,1662
128.875,13.0,0.09541553258895874,1663
543.875,4.8375,0.29865142703056335,1664
435.875,0.20625,0.12791845202445984,1665
628.375,-0.037500000000000006,0.162189781665802,1666
733.0,1.5375,0.10940498858690262,1667
288.625,0.625,0.11024075746536255,1668
456.25,2.01875,0.23474840819835663,1669
265.875,9.75,0.1315806806087494,1670
533.25,6.45,0.3115984797477722,1671
543.5,0.425,0.1773381233215332,1672
650.625,1.55,0.16841737926006317,1673
480.875,8.1,0.12924081087112427,1674
536.5,9.725,0.13427138328552246,1675
657.0,0.325,0.11100982874631882,1676
274.5,11.375,0.2069811373949051,1677
461.875,-0.025,0.11763076484203339,1678
416.75,10.025,0.1857973337173462,1679
484.75,7.012499999999999,0.17234088480472565,1680
502.625,0.22499999999999998,0.1665976345539093,1681
378.0,9.75,0.13017219305038452,1682
176.375,9.75,0.1654081791639328,1683
476.75,4.8625,0.2560809850692749,1684
740.25,-0.07500000000000001,0.19204716384410858,1685
290.5,11.53125,0.12713640928268433,1686
143.125,13.0,0.15433472394943237,1687
554.0,0.7124999999999999,0.4305996000766754,1688
263.875,11.375,0.10046548396348953,1689
125.375,13.0,0.1787804663181305,1690
425.75,0.38125,0.293413907289505,1691
242.375,9.90625,0.17894908785820007,1692
527.125,1.025,0.19417302310466766,1693
317.375,9.75,0.18843993544578552,1694
184.75,11.375,0.22499221563339233,1695
218.625,4.875,0.26180264353752136,1696
309.875,6.03125,0.15117134153842926,1697
256.0,11.375,0.2241186946630478,1698
364.375,11.3625,0.1258055567741394,1699
252.625,10.25,0.16928330063819885,1700
365.25,3.44375,0.12669336795806885,1701
277.0,13.0,0.2233354151248932,1702
205.75,13.0,0.12166959047317505,1703
225.5,13.0,0.24624517560005188,1704
342.5,6.5,0.2923519015312195,1705
193.875,0.0625,0.1862810254096985,1706
269.0,13.0,0.2951357066631317,1707
281.125,13.0,0.19628925621509552,1708
354.625,11.375,0.16079646348953247,1709
242.625,13.0,0.08815965801477432,1710
222.125,11.375,0.10381803661584854,1711
257.875,6.5,0.3493146598339081,1712
187.75,13.0,0.10050519555807114,1713
331.25,11.375,0.28151634335517883,1714
310.75,8.125,0.18501898646354675,1715
258.125,3.25,0.22841639816761017,1716
583.875,-0.037500000000000006,0.1427185833454132,1717
318.75,13.0,0.157487154006958,1718
606.25,0.024999999999999994,0.10968727618455887,1719
233.625,13.0,0.13977430760860443,1720
763.625,-0.037500000000000006,0.2400076687335968,1721
556.75,4.8375,0.08837788552045822,1722
154.25,13.0,0.17656002938747406,1723
294.375,0.15625,0.21577100455760956,1724
162.625,11.375,0.21154679358005524,1725
438.625,1.75625,0.33379921317100525,1726
286.0,13.0,0.14298507571220398,1727
306.375,13.0,0.1515161097049713,1728
310.625,13.0,0.21219265460968018,1729
163.0,8.125,0.16957618296146393,1730
164.5,13.0,0.38377928733825684,1731
261.875,8.125,0.3439507782459259,1732
314.625,13.0,0.3003082573413849,1733
768.0,-0.1,0.13238608837127686,1734
200.375,13.0,0.13299772143363953,1735
205.5,13.0,0.2005528211593628,1736
652.25,3.1875,0.22229290008544922,1737
173.25,13.0,0.13605806231498718,1738
569.625,-0.037500000000000006,0.2537094056606293,1739
466.125,8.1125,0.10671786963939667,1740
529.625,11.3625,0.14709898829460144,1741
346.625,0.53125,0.14207354187965393,1742
331.25,9.75,0.15870440006256104,1743
205.125,13.0,0.17091861367225647,1744
130.625,13.0,0.11766106635332108,1745
280.625,11.375,0.2665863633155823,1746
249.5,11.375,0.2251901924610138,1747
472.25,6.4875,0.16453517973423004,1748
399.125,0.4375,0.08867578208446503,1749
383.25,0.425,0.24860505759716034,1750
272.875,13.0,0.1672777235507965,1751
236.0,13.0,0.11932728439569473,1752
768.0,-0.1,0.10586961358785629,1753
211.375,13.0,0.09292780607938766,1754
725.25,-0.07500000000000001,0.2617921829223633,1755
272.0,11.3625,0.06565170735120773,1756
346.625,13.0,0.1396169811487198,1757
285.875,11.375,0.10898478329181671,1758
566.25,8.1,0.20939509570598602,1759
166.375,13.0,0.20614288747310638,1760
652.625,3.2375000000000003,0.3405401408672333,1761
358.875,13.0,0.09556199610233307,1762
463.5,3.225,0.13223423063755035,1763
255.0,11.375,0.13506262004375458,1764
175.375,13.0,0.1997104287147522,1765
571.625,3.2125000000000004,0.31938570737838745,1766
447.875,3.9437499999999996,0.17129510641098022,1767
343.625,13.0,0.2344026267528534,1768
296.25,11.375,0.1653975397348404,1769
256.0,6.5,0.16296184062957764,1770
343.625,11.53125,0.21344085037708282,1771
707.75,-0.07500000000000001,0.16392847895622253,1772
592.625,9.725,0.11642512679100037,1773
662.25,-0.037500000000000006,0.12913809716701508,1774
515.5,8.0875,0.12982384860515594,1775
190.375,13.0,0.173641175031662,1776
516.25,8.3625,0.2770233154296875,1777
171.125,13.0,0.1291089802980423,1778
471.125,3.5125,0.31171220541000366,1779
511.75,-0.05,0.2092030942440033,1780
325.375,8.125,0.17019638419151306,1781
184.875,11.375,0.26945170760154724,1782
340.75,9.75,0.3238484561443329,1783
507.875,2.13125,0.2247798591852188,1784
707.25,-0.08750000000000001,0.18874399363994598,1785
588.875,1.2062499999999998,0.1289415955543518,1786
117.75,13.0,0.06917303800582886,1787
290.5,13.0,0.3967702090740204,1788
393.625,5.375,0.17640188336372375,1789
410.625,6.5375,0.19189880788326263,1790
379.5,0.425,0.17172887921333313,1791
287.5,13.0,0.23007594048976898,1792
351.0,0.0,0.15093502402305603,1793
263.625,6.5,0.1226038932800293,1794
377.625,1.21875,0.26009130477905273,1795
365.375,0.0,0.22113224864006042,1796
312.0,2.28125,0.16892051696777344,1797
549.375,0.024999999999999994,0.2248377501964569,1798
479.125,0.037500000000000006,0.13051167130470276,1799
448.0,6.4875,0.1848963499069214,1800
326.875,0.0,0.17896348237991333,1801
339.25,13.0,0.19412311911582947,1802
185.625,13.0,0.17835524678230286,1803
495.5,1.7312500000000002,0.435632586479187,1804
176.875,13.0,0.18140104413032532,1805
430.125,11.3625,0.407416969537735,1806
204.5,11.4375,0.0814782977104187,1807
296.5,11.375,0.30125612020492554,1808
451.5,0.13124999999999998,0.21421395242214203,1809
234.25,13.0,0.17792540788650513,1810
264.375,13.0,0.24305292963981628,1811
677.875,1.55,0.29407626390457153,1812
277.625,0.0,0.11555664241313934,1813
164.875,13.0,0.3112626075744629,1814
608.625,0.0875,0.39353469014167786,1815
461.25,1.6,0.1430521011352539,1816
190.375,13.0,0.20595821738243103,1817
291.25,1.6875,0.25934702157974243,1818
600.0,4.85,0.3623013198375702,1819
558.5,5.01875,0.13015225529670715,1820
291.125,8.1625,0.10396946221590042,1821
764.75,-0.025,0.2939550578594208,1822
182.125,11.625,0.06733395159244537,1823
566.5,1.625,0.18896739184856415,1824
235.625,11.4125,0.17652563750743866,1825
509.875,0.7625000000000001,0.27623888850212097,1826
342.25,9.96875,0.12651678919792175,1827
538.625,1.6125,0.2657754123210907,1828
397.0,0.625,0.20427961647510529,1829
174.875,13.0,0.18070310354232788,1830
613.875,-0.025,0.4037472605705261,1831
239.875,6.75,0.12928448617458344,1832
163.125,13.0,0.38172203302383423,1833
289.75,9.75,0.24798409640789032,1834
434.375,8.1,0.14897368848323822,1835
317.625,13.0,0.1836847960948944,1836
528.5,3.2249999999999996,0.14761760830879211,1837
284.375,13.0,0.1440872997045517,1838
211.0,13.0,0.1288907527923584,1839
241.875,13.0,0.15743863582611084,1840
245.75,13.0,0.2708253562450409,1841
328.875,13.0,0.22975799441337585,1842
198.0,9.75,0.23879718780517578,1843
189.875,0.0,0.32271578907966614,1844
376.375,9.75,0.5114559531211853,1845
160.375,13.0,0.18205107748508453,1846
275.125,10.0625,0.3493298292160034,1847
167.875,13.0,0.28119003772735596,1848
168.5,13.0,0.4056662321090698,1849
392.875,2.875,0.21287184953689575,1850
326.0,13.0,0.2291407734155655,1851
303.5,9.75,0.19568774104118347,1852
617.75,-0.037500000000000006,0.1928805559873581,1853
214.875,13.0,0.17680199444293976,1854
161.75,13.0,0.1563875377178192,1855
330.375,13.0,0.41190025210380554,1856
215.125,13.0,0.22760850191116333,1857
191.75,10.0625,0.2368650585412979,1858
246.75,4.875,0.2907811999320984,1859
237.875,9.8125,0.3262675404548645,1860
290.875,13.0,0.1987532675266266,1861
281.25,7.15625,0.18119050562381744,1862
393.875,8.1,0.17737126350402832,1863
309.25,9.75,0.21449851989746094,1864
327.125,3.25,0.12102306634187698,1865
322.5,8.1125,0.2421487271785736,1866
294.25,6.75,0.2346375435590744,1867
301.0,9.85625,0.27320584654808044,1868
344.75,8.1625,0.29979100823402405,1869
260.0,11.375,0.1895482838153839,1870
217.25,11.325,0.10547710955142975,1871
213.375,3.375,0.2661483883857727,1872
247.625,13.0,0.33514130115509033,1873
