_step,completions/train/mean_length,actor/train/kl,rewards/train/score/mean
724,355.5,0.2999352216720581,5.0
725,211.5,0.22873252630233765,4.125
726,522.5,0.36938703060150146,3.75
727,391.5,0.198729008436203,3.25
728,768.0,0.17790615558624268,-2.5
729,273.5,0.08535539358854294,4.75
730,242.0,0.4180803894996643,9.0
731,499.0,0.297235906124115,-0.5
732,386.0,0.2209404855966568,3.75
733,499.0,0.1818123757839203,3.75
734,591.5,0.17316199839115143,4.25
735,768.0,0.23810173571109772,-2.0
736,207.0,0.1352730393409729,9.0
737,245.0,0.3932030200958252,5.5
738,489.0,0.3831395208835602,9.0
739,216.5,0.2181122899055481,3.5
740,354.0,0.3726845383644104,8.5
741,589.5,0.33772382140159607,5.0
742,768.0,0.17084281146526337,-2.5
743,525.5,0.048493482172489166,1.0
744,339.0,0.13234926760196686,9.0
745,272.5,0.23031841218471527,2.75
746,768.0,0.30997008085250854,-2.5
747,353.5,0.12542247772216797,1.5
748,768.0,0.21394795179367065,-2.5
749,235.5,0.08391408622264862,7.5
750,160.5,0.2609582841396332,9.0
751,152.5,0.5484682321548462,3.5
752,574.0,0.39394184947013855,3.25
753,460.5,0.1784900575876236,3.5
754,306.0,0.14991271495819092,9.0
755,768.0,0.2288711667060852,-2.5
756,701.5,0.12356427311897278,3.25
757,209.0,0.1860213279724121,9.0
758,219.0,0.2644159197807312,9.0
759,318.5,0.2767971456050873,6.25
760,248.0,0.23329046368598938,3.5
761,225.5,0.2661377489566803,9.0
762,603.0,0.4234671890735626,1.0
763,355.0,0.1700059473514557,4.5
764,467.0,0.1813734769821167,5.5
765,478.0,0.18128211796283722,2.875
766,608.0,0.2201586812734604,0.5
767,274.5,0.09073307365179062,5.75
768,371.5,0.30762025713920593,0.5
769,667.5,0.17348113656044006,3.25
770,723.5,0.1922258883714676,0.5
771,364.0,0.11711114645004272,5.0
772,250.5,0.2175295352935791,6.25
773,435.0,0.2370283454656601,6.25
774,200.0,0.2310272455215454,6.875
775,768.0,0.23246480524539948,-2.0
776,648.0,0.11908873915672302,1.625
777,211.0,0.14786513149738312,2.0
778,372.0,0.30745798349380493,6.25
779,511.0,0.30080416798591614,1.0
780,251.5,0.14169740676879883,6.25
781,280.0,0.23924514651298523,3.5
782,356.5,0.2790415287017822,3.5
783,318.5,0.24105924367904663,-0.5
784,360.0,0.39435821771621704,5.0
785,768.0,0.23940621316432953,-2.0
786,673.0,0.10149247944355011,1.0
787,606.0,0.16762851178646088,4.5
788,449.5,0.13549070060253143,9.0
789,391.5,0.21265709400177002,6.25
790,275.0,0.21803627908229828,9.0
791,334.5,0.2536000907421112,3.5
792,370.5,0.28282395005226135,4.5
793,528.5,0.15026786923408508,1.0
794,432.0,0.1647564321756363,1.625
795,258.0,0.20220215618610382,9.0
796,277.5,0.28683972358703613,4.75
797,543.5,0.32644540071487427,1.125
798,208.0,0.18336541950702667,2.0
799,261.5,0.4027251601219177,6.25
800,405.0,0.2726866602897644,7.25
801,582.0,0.22440868616104126,1.25
802,704.0,0.11331050843000412,1.0
803,566.0,0.12035228312015533,-2.5
804,546.0,0.13356183469295502,1.0
805,314.5,0.1265077441930771,3.5
806,476.5,0.1740315556526184,3.375
807,538.0,0.26834484934806824,1.25
808,186.5,0.1692226231098175,5.5
809,289.5,0.372526079416275,6.25
810,401.5,0.26128527522087097,4.75
811,768.0,0.27535775303840637,-1.5
812,574.5,0.1089598760008812,1.0
813,165.0,0.12294632196426392,9.0
814,352.5,0.35709241032600403,3.5
815,294.0,0.19971677660942078,2.0
816,279.0,0.348880797624588,4.0
817,410.5,0.16704288125038147,3.5
818,484.5,0.27464789152145386,1.0
819,193.5,0.13373424112796783,4.75
820,412.5,0.3292583227157593,9.0
821,279.5,0.23368336260318756,9.0
822,234.5,0.32470759749412537,3.5
823,556.5,0.3193916082382202,6.25
824,543.0,0.22733281552791595,6.25
825,409.0,0.20501689612865448,9.0
826,201.5,0.27118226885795593,3.25
827,282.5,0.27336519956588745,4.75
828,375.5,0.39744696021080017,2.75
829,758.5,0.17395178973674774,0.5
830,768.0,0.138147234916687,-2.5
831,386.0,0.1362473964691162,0.0
832,229.0,0.15351323783397675,9.0
833,558.5,0.2973483204841614,1.0
834,508.5,0.13706421852111816,4.5
835,602.5,0.20487450063228607,1.0
836,495.0,0.16444048285484314,3.75
837,437.5,0.1428651660680771,9.0
838,387.5,0.26380547881126404,6.25
839,280.5,0.28805607557296753,9.0
840,604.0,0.1657394915819168,1.25
841,485.5,0.06341584026813507,-2.5
842,588.0,0.30975407361984253,5.0
843,425.0,0.2448546290397644,9.0
844,645.0,0.17436695098876953,3.5
845,526.0,0.11267345398664474,8.25
846,244.5,0.21216049790382385,9.0
847,603.0,0.33340778946876526,4.0
848,539.0,0.15969756245613098,3.75
849,565.0,0.14450371265411377,1.125
850,219.5,0.1516650915145874,8.25
851,768.0,0.48762378096580505,-2.0
852,487.5,0.09414783120155334,3.25
853,520.0,0.15118098258972168,9.0
854,311.0,0.15133768320083618,5.5
855,266.0,0.4293965697288513,5.5
856,250.5,0.3566865622997284,5.5
857,243.0,0.34298086166381836,9.0
858,377.0,0.19592206180095673,9.0
859,768.0,0.1899377405643463,-2.0
860,768.0,0.12968650460243225,-1.5
861,768.0,0.16814129054546356,-2.0
862,381.5,0.1376969814300537,3.5
863,356.5,0.2927421033382416,9.0
864,494.5,0.2648243308067322,3.25
865,659.5,0.15115243196487427,0.5
866,354.0,0.1280185431241989,4.0
867,589.5,0.16663093864917755,-0.25
868,652.5,0.13632287085056305,-2.5
869,427.0,0.1273200660943985,3.5
870,396.5,0.2272460162639618,-0.25
871,768.0,0.14148814976215363,-1.5
872,523.0,0.15143802762031555,3.75
873,355.0,0.16629645228385925,5.5
874,236.5,0.29860493540763855,6.25
875,614.0,0.26807427406311035,-1.0
876,559.0,0.1167721152305603,0.5
877,264.0,0.20331525802612305,3.5
878,251.5,0.4474893808364868,8.25
879,196.5,0.2142690122127533,7.5
880,261.5,0.37660911679267883,2.75
881,768.0,0.35808587074279785,-1.5
882,646.0,0.14607858657836914,1.25
883,657.5,0.13526062667369843,3.5
884,192.5,0.20084723830223083,4.75
885,291.5,0.1915765106678009,6.875
886,423.0,0.2556324601173401,9.0
887,469.5,0.2855493128299713,2.0
888,207.5,0.18759122490882874,9.0
889,238.5,0.19773045182228088,9.0
890,237.5,0.08955579996109009,2.0
891,384.5,0.2936965227127075,5.0
892,768.0,0.17641673982143402,-1.5
893,215.5,0.17119655013084412,3.5
894,498.0,0.27519020438194275,0.75
895,418.0,0.19390137493610382,3.5
896,602.0,0.30643826723098755,5.0
897,269.5,0.1927458643913269,5.5
898,191.0,0.233286052942276,3.5
899,279.5,0.24500738084316254,3.5
900,768.0,0.26980429887771606,-2.0
901,370.5,0.13069885969161987,2.0
902,262.0,0.18933998048305511,9.0
903,460.0,0.20501543581485748,5.0
904,233.0,0.19944830238819122,9.0
905,553.5,0.2917626202106476,3.75
906,238.0,0.17886921763420105,3.5
907,224.5,0.1607852727174759,2.0
908,202.5,0.290345698595047,4.75
909,545.0,0.13355551660060883,1.75
910,161.5,0.12819541990756989,7.75
911,768.0,0.28624239563941956,-1.5
912,400.5,0.13525168597698212,9.0
913,468.0,0.2097538411617279,-1.0
914,639.0,0.1284337043762207,1.0
915,470.5,0.10301490128040314,0.5
916,561.0,0.1249852329492569,1.0
917,406.0,0.18293577432632446,9.0
918,344.5,0.182657852768898,9.0
919,558.5,0.2698739469051361,3.75
920,679.5,0.21061667799949646,0.25
921,486.5,0.12136443704366684,4.75
922,449.5,0.14585384726524353,9.0
923,222.5,0.20540457963943481,6.25
924,668.5,0.1935403198003769,3.75
925,301.0,0.13407711684703827,7.25
926,236.5,0.2874200940132141,9.0
927,318.0,0.25596433877944946,9.0
928,311.0,0.23089255392551422,9.0
929,389.0,0.22065524756908417,3.5
930,227.0,0.2066611498594284,9.0
931,207.0,0.27797073125839233,2.25
932,524.5,0.18906381726264954,6.25
933,276.5,0.14991553127765656,9.0
934,157.0,0.2365684062242508,0.5
935,519.0,0.4980415403842926,9.0
936,292.5,0.15869201719760895,9.0
937,172.0,0.34876909852027893,2.0
938,438.5,0.3489542007446289,5.75
939,555.5,0.1970520317554474,5.0
940,395.5,0.15910497307777405,6.25
941,251.5,0.25001734495162964,0.5
942,481.0,0.48233506083488464,5.5
943,167.5,0.2549404799938202,5.5
944,768.0,0.34619784355163574,-2.0
945,470.0,0.0880894660949707,0.5
946,227.5,0.09074665606021881,5.5
947,559.0,0.22694344818592072,1.0
948,478.5,0.1355411559343338,6.25
949,659.0,0.2753050923347473,0.5
950,645.0,0.18877853453159332,1.0
951,175.5,0.16925910115242004,4.125
952,432.0,0.12669847905635834,9.0
953,339.0,0.2583925426006317,7.0
954,511.0,0.2330555021762848,5.0
955,648.0,0.11725092679262161,0.5
956,295.5,0.12531514465808868,3.5
957,301.0,0.3107345998287201,6.875
958,181.5,0.23377791047096252,9.0
959,476.5,0.22427906095981598,6.25
960,548.5,0.1489880383014679,3.25
961,151.0,0.12601110339164734,2.5
962,172.0,0.28552401065826416,3.5
963,459.5,0.47594204545021057,4.25
964,185.5,0.2130385935306549,2.75
965,768.0,0.5587921142578125,-2.0
966,259.0,0.137447327375412,1.5
967,411.0,0.32465916872024536,6.5
968,377.5,0.18734295666217804,3.5
969,171.5,0.1953304558992386,-0.5
970,768.0,0.5248880386352539,-2.5
971,284.0,0.14521072804927826,6.25
972,346.0,0.2535170614719391,6.25
973,354.0,0.30428120493888855,9.0
974,212.0,0.19653455913066864,4.0
975,463.0,0.3130524456501007,-0.75
976,230.0,0.09461111575365067,4.0
977,278.0,0.33763137459754944,1.5
978,245.0,0.2759225368499756,9.0
979,309.0,0.2085273116827011,9.0
980,277.5,0.30196237564086914,6.25
981,176.0,0.2351912260055542,4.25
982,252.5,0.41536709666252136,6.875
983,596.5,0.4651471972465515,4.5
984,299.0,0.12281399965286255,9.0
985,500.5,0.20883871614933014,9.0
986,538.5,0.14773444831371307,0.5
987,267.0,0.169267937541008,2.0
988,372.5,0.35499653220176697,5.5
989,306.0,0.1651272028684616,6.25
990,241.5,0.23927579820156097,2.25
991,213.5,0.3154420256614685,6.25
992,646.5,0.19123618304729462,0.5
993,368.0,0.05518704280257225,7.0
994,441.5,0.17378699779510498,6.25
995,173.0,0.20625637471675873,4.75
996,373.5,0.28609326481819153,9.0
997,495.5,0.2139289826154709,0.5
998,713.5,0.12616664171218872,0.5
999,414.0,0.11598002165555954,9.0
1000,308.0,0.17415310442447662,9.0
1001,203.0,0.3316846191883087,6.25
1002,437.5,0.39306753873825073,2.5
1003,236.5,0.14708633720874786,4.75
1004,122.0,0.26648783683776855,4.25
1005,254.0,0.41381165385246277,6.75
1006,187.0,0.30273351073265076,9.0
1007,487.0,0.33263176679611206,0.5
1008,356.0,0.22218580543994904,9.0
1009,575.5,0.30001336336135864,0.0
1010,428.5,0.12040197849273682,3.5
1011,457.5,0.25111016631126404,1.75
1012,642.5,0.15225133299827576,3.75
1013,275.0,0.09625762701034546,4.75
1014,612.5,0.24157728254795074,6.0
1015,236.0,0.1376517117023468,3.5
1016,407.5,0.3770580291748047,9.0
1017,309.0,0.2267468422651291,9.0
1018,593.5,0.3083018660545349,-0.75
1019,255.5,0.05701260268688202,3.5
1020,286.5,0.2029237449169159,6.875
1021,204.0,0.35623034834861755,9.0
1022,457.5,0.31429019570350647,5.5
1023,271.0,0.13777349889278412,6.25
1024,476.5,0.2728555500507355,3.75
1025,367.0,0.25663864612579346,3.5
1026,465.5,0.2613045275211334,2.25
1027,265.5,0.23783402144908905,4.75
1028,207.0,0.39231494069099426,9.0
1029,328.0,0.19414648413658142,6.5
1030,371.5,0.23092027008533478,2.125
1031,265.0,0.2606235444545746,9.0
1032,333.5,0.3666415512561798,9.0
1033,468.0,0.23010008037090302,3.75
1034,380.5,0.2082497477531433,2.75
1035,331.5,0.12750327587127686,7.0
1036,733.5,0.31238722801208496,-0.5
1037,282.0,0.13038620352745056,3.5
1038,257.0,0.2660090923309326,6.5
1039,259.0,0.284409761428833,6.25
1040,127.5,0.2834598124027252,5.5
1041,424.5,0.38649269938468933,6.25
1042,286.0,0.14570899307727814,9.0
1043,261.0,0.27833425998687744,9.0
1044,219.0,0.3479239344596863,9.0
1045,768.0,0.2927250862121582,-1.5
1046,767.0,0.09427925199270248,-1.5
1047,170.5,0.1118076890707016,9.0
1048,207.5,0.3994140625,9.0
1049,666.0,0.32915568351745605,0.5
1050,183.0,0.15884250402450562,3.5
1051,347.5,0.23833094537258148,3.5
1052,194.0,0.2788952589035034,9.0
1053,273.0,0.34383922815322876,9.0
1054,392.5,0.2424347847700119,2.25
1055,293.0,0.30276867747306824,9.0
1056,204.0,0.3721693754196167,3.5
1057,360.0,0.46241456270217896,3.5
1058,525.0,0.19801947474479675,4.125
1059,242.0,0.15218761563301086,6.25
1060,223.0,0.3837670087814331,3.25
1061,217.5,0.24003836512565613,6.25
1062,174.5,0.29916903376579285,9.0
1063,86.0,0.30290770530700684,9.0
1064,161.5,0.4311881959438324,9.0
1065,139.5,0.34389713406562805,9.0
1066,470.5,0.5013241767883301,0.5
1067,208.5,0.16400933265686035,6.25
1068,255.0,0.23042888939380646,6.25
1069,207.5,0.2578108012676239,3.5
1070,663.5,0.23156481981277466,1.25
1071,768.0,0.23369143903255463,-1.5
1072,273.0,0.10826407372951508,8.25
1073,349.0,0.2049245983362198,3.0
1074,207.5,0.3140687942504883,4.75
1075,208.0,0.4833599925041199,2.0
1076,203.5,0.32997995615005493,3.5
1077,235.0,0.24545451998710632,0.75
1078,111.5,0.30157360434532166,9.0
1079,382.0,0.5611933469772339,-0.25
1080,138.0,0.21764807403087616,9.0
1081,157.5,0.30626314878463745,8.25
1082,202.5,0.5262531042098999,6.25
1083,607.5,0.27761152386665344,-2.0
1084,228.5,0.1875022053718567,9.0
1085,636.0,0.20083291828632355,1.0
1086,141.5,0.20947103202342987,6.25
1087,143.5,0.3866415321826935,9.0
1088,329.0,0.2820533215999603,9.0
1089,568.0,0.248980313539505,3.25
1090,265.5,0.16740235686302185,2.0
1091,506.0,0.3998747169971466,-1.0
1092,604.5,0.1753896176815033,-2.0
1093,509.5,0.1649768054485321,-0.25
1094,205.5,0.13624824583530426,4.75
1095,566.5,0.39294347167015076,1.0
1096,535.5,0.16896188259124756,1.0
1097,239.5,0.26531898975372314,5.5
1098,266.5,0.30614638328552246,2.0
1099,683.5,0.247584730386734,5.0
1100,576.5,0.2712676227092743,0.5
1101,768.0,0.2221156507730484,-2.0
1102,604.0,0.14631688594818115,5.0
1103,370.5,0.268565833568573,2.75
1104,502.0,0.2704182267189026,0.5
1105,479.0,0.16372382640838623,-0.25
1106,144.0,0.15935984253883362,2.0
1107,267.5,0.37586015462875366,9.0
1108,314.0,0.27582135796546936,5.5
1109,264.5,0.508865237236023,0.5
1110,330.0,0.36823952198028564,5.5
1111,296.0,0.37978214025497437,9.0
1112,230.0,0.1859811395406723,5.5
1113,768.0,0.3188377022743225,-2.0
1114,381.5,0.10336624085903168,5.0
1115,166.5,0.2497137486934662,9.0
1116,270.5,0.4130527675151825,4.25
1117,456.0,0.15341944992542267,3.75
1118,428.0,0.16965989768505096,1.5
1119,266.5,0.3049488067626953,9.0
1120,439.0,0.20738539099693298,5.0
1121,682.0,0.3216317296028137,3.25
1122,554.0,0.22013024985790253,3.75
1123,404.0,0.25563785433769226,6.25
1124,315.0,0.21616144478321075,3.5
1125,399.5,0.3886019289493561,4.125
1126,768.0,0.3099020719528198,-2.5
1127,568.5,0.0941476821899414,3.75
1128,464.5,0.30852317810058594,1.0
1129,149.5,0.27245885133743286,5.5
1130,176.0,0.20199091732501984,9.0
1131,484.0,0.37358540296554565,3.75
1132,285.0,0.24335366487503052,6.25
1133,768.0,0.42877060174942017,-2.0
1134,302.0,0.2567088305950165,3.5
1135,541.0,0.21932747960090637,1.75
1136,126.5,0.2591780126094818,5.5
1137,622.0,0.4802186191082001,3.25
1138,269.5,0.16276341676712036,9.0
1139,604.5,0.3492409884929657,0.5
1140,675.0,0.23279298841953278,-2.0
1141,483.5,0.14044158160686493,1.0
1142,372.5,0.22848737239837646,9.0
1143,315.5,0.20006221532821655,9.0
1144,664.0,0.30939117074012756,3.75
1145,768.0,0.13120020925998688,-1.5
1146,232.5,0.14785136282444,9.0
1147,560.0,0.37522029876708984,1.0
1148,468.5,0.1541174203157425,3.75
1149,323.5,0.24925874173641205,3.5
1150,768.0,0.4469956159591675,-1.5
1151,470.5,0.2150155007839203,5.0
1152,217.5,0.26027193665504456,9.0
1153,445.0,0.5306832790374756,9.0
1154,262.5,0.2308618426322937,5.0
1155,455.0,0.35878437757492065,9.0
1156,248.0,0.24323318898677826,3.5
1157,188.5,0.3124372959136963,6.25
1158,205.0,0.47137778997421265,5.5
1159,423.5,0.6695224642753601,-1.0
1160,353.0,0.2996992766857147,9.0
1161,319.5,0.366005003452301,9.0
1162,341.5,0.31349653005599976,2.0
1163,768.0,0.21894371509552002,-1.5
1164,271.5,0.1960051953792572,6.25
1165,523.5,0.4099750220775604,9.0
1166,362.5,0.25796884298324585,3.5
1167,222.0,0.30944696068763733,6.25
1168,547.5,0.3579278588294983,3.75
1169,527.5,0.15275196731090546,1.5
1170,207.0,0.15687869489192963,9.0
1171,768.0,0.5581662654876709,-1.5
1172,329.5,0.18449828028678894,9.0
1173,768.0,0.2267213612794876,-2.0
1174,433.5,0.1453937590122223,4.75
1175,235.5,0.3849847912788391,9.0
1176,189.5,0.5232353210449219,9.0
1177,612.0,0.48765844106674194,4.25
1178,253.5,0.2045806497335434,4.875
1179,534.0,0.3666323721408844,3.75
1180,298.5,0.3085659146308899,4.125
1181,500.5,0.3049278259277344,6.25
1182,267.5,0.2077951729297638,5.0
1183,464.0,0.2787589728832245,9.0
1184,394.5,0.2281055599451065,9.0
1185,200.5,0.4249839186668396,6.25
1186,624.5,0.4479559361934662,5.5
1187,206.5,0.1609627902507782,9.0
1188,332.0,0.4082968235015869,9.0
1189,460.5,0.31186234951019287,6.875
1190,348.0,0.24270136654376984,7.25
1191,559.5,0.348434180021286,-2.0
1192,539.5,0.15176574885845184,0.5
1193,680.5,0.30630332231521606,6.25
1194,247.5,0.19896657764911652,9.0
1195,642.0,0.3811267614364624,3.25
1196,195.0,0.21704594790935516,6.25
1197,545.5,0.45525795221328735,3.25
1198,312.5,0.2604013979434967,3.5
1199,303.5,0.3401418626308441,9.0
1200,587.5,0.32238271832466125,0.5
1201,768.0,0.2152920514345169,-1.5
1202,403.0,0.15083490312099457,9.0
1203,658.5,0.23058228194713593,3.25
1204,495.0,0.14507880806922913,1.0
1205,646.5,0.23432381451129913,3.25
1206,762.5,0.17595475912094116,-0.25
1207,768.0,0.1779058575630188,-2.0
1208,344.0,0.14992409944534302,9.0
1209,546.5,0.24900949001312256,3.75
1210,409.5,0.18045499920845032,5.0
1211,570.5,0.22433140873908997,-1.0
1212,627.5,0.26493120193481445,1.25
1213,511.5,0.17111638188362122,3.75
1214,278.0,0.2239229530096054,9.0
1215,451.5,0.23815535008907318,9.0
1216,337.0,0.3404863178730011,9.0
1217,426.5,0.41833794116973877,6.5
1218,264.5,0.1729065328836441,9.0
1219,411.0,0.4703245759010315,3.5
1220,306.0,0.2908223569393158,9.0
1221,630.0,0.30125898122787476,3.5
1222,768.0,0.2466554492712021,-2.5
1223,442.0,0.11579646915197372,9.0
1224,270.0,0.28485560417175293,6.25
1225,581.0,0.41165995597839355,3.25
1226,768.0,0.2058182656764984,-2.0
1227,432.0,0.18803700804710388,6.875
1228,768.0,0.2867322266101837,-2.0
1229,387.5,0.15596094727516174,6.25
1230,481.0,0.30023497343063354,6.25
1231,701.5,0.1714719533920288,1.75
1232,546.5,0.21056267619132996,1.0
1233,623.5,0.23762503266334534,1.0
1234,238.5,0.2215389907360077,6.25
1235,298.0,0.22529926896095276,6.25
1236,372.0,0.4458144009113312,9.0
1237,297.0,0.41290557384490967,9.0
1238,404.5,0.35771143436431885,9.0
1239,513.0,0.23977312445640564,1.0
1240,422.0,0.21768799424171448,3.5
1241,271.5,0.2479342520236969,6.25
1242,239.0,0.33542966842651367,5.5
1243,417.0,0.32053765654563904,4.875
1244,390.0,0.21320271492004395,6.25
1245,365.5,0.194963276386261,3.5
1246,359.5,0.25847429037094116,9.0
1247,479.5,0.23685932159423828,5.0
1248,499.0,0.23844926059246063,5.5
1249,288.5,0.19843870401382446,5.5
1250,258.5,0.5015913248062134,9.0
1251,350.0,0.4556668698787689,2.5
1252,256.0,0.16312426328659058,1.5
1253,488.5,0.3068903386592865,0.0
1254,249.0,0.27351459860801697,6.875
1255,426.5,0.34194415807724,6.25
1256,221.0,0.2772722542285919,1.5
1257,391.0,0.4079410135746002,1.5
1258,287.0,0.18723322451114655,3.5
1259,321.0,0.5129204392433167,9.0
1260,631.0,0.3111274242401123,-1.5
1261,650.5,0.10197817534208298,5.0
1262,723.0,0.1883460283279419,3.75
1263,727.0,0.17806772887706757,9.0
1264,204.5,0.16128280758857727,3.5
1265,391.0,0.25852975249290466,9.0
1266,251.0,0.2842959463596344,9.0
1267,387.5,0.37872976064682007,9.0
1268,570.0,0.28217798471450806,0.5
1269,595.5,0.24512313306331635,4.25
1270,604.5,0.23177921772003174,3.75
1271,459.5,0.2524126470088959,0.5
1272,564.5,0.1970471888780594,0.5
1273,701.0,0.20948673784732819,-1.5
1274,418.5,0.19052939116954803,1.75
1275,529.5,0.20199663937091827,2.125
1276,236.0,0.1661309450864792,9.0
1277,520.5,0.3889840543270111,1.0
1278,168.0,0.1460944414138794,9.0
1279,490.5,0.3192571997642517,-1.0
1280,768.0,0.1527327448129654,-2.0
1281,456.5,0.14636215567588806,6.25
1282,217.5,0.22515150904655457,9.0
1283,544.0,0.2812677323818207,3.5
1284,362.0,0.15674780309200287,9.0
1285,243.0,0.24832698702812195,5.0
1286,560.5,0.334884375333786,3.25
1287,236.5,0.17525631189346313,3.5
1288,521.5,0.292694628238678,2.5
1289,258.0,0.14338117837905884,9.0
1290,409.5,0.3748346269130707,3.5
1291,768.0,0.2991420030593872,-2.5
1292,462.0,0.12429441511631012,3.75
1293,547.5,0.2581079602241516,0.5
1294,665.0,0.16943855583667755,-1.0
1295,305.5,0.16722877323627472,9.0
1296,232.5,0.4414123594760895,9.0
1297,524.0,0.49210456013679504,6.5
1298,211.0,0.18990598618984222,9.0
1299,463.0,0.4004972279071808,1.0
1300,432.5,0.24608802795410156,5.0
1301,671.5,0.20492075383663177,3.75
1302,440.0,0.18791833519935608,9.0
1303,365.5,0.2007562667131424,5.0
1304,219.0,0.2425418496131897,9.0
1305,169.5,0.3054664134979248,9.0
1306,277.5,0.3180611729621887,9.0
1307,321.0,0.4134708344936371,3.5
1308,768.0,0.2370392382144928,-1.0
1309,276.0,0.10469373315572739,6.25
1310,262.0,0.5549863576889038,9.0
1311,263.0,0.31619203090667725,2.75
1312,326.5,0.5161622166633606,3.5
1313,768.0,0.47380077838897705,-2.0
1314,217.0,0.11745598912239075,9.0
1315,287.5,0.4623991549015045,9.0
1316,492.0,0.28920507431030273,3.75
1317,476.0,0.16984118521213531,1.0
1318,186.0,0.24880686402320862,6.25
1319,272.5,0.6385343670845032,6.25
1320,701.5,0.5349980592727661,-1.5
1321,633.0,0.17045214772224426,3.5
1322,298.0,0.19463331997394562,5.75
1323,222.5,0.26464250683784485,9.0
1324,288.5,0.37545883655548096,3.25
1325,639.0,0.5073251724243164,0.5
1326,216.0,0.2366441935300827,9.0
1327,315.0,0.28237730264663696,6.25
1328,396.5,0.3598036468029022,6.25
1329,228.5,0.30350229144096375,6.25
1330,482.5,0.4622209072113037,9.0
1331,390.5,0.211799755692482,3.5
1332,286.5,0.3512113392353058,6.25
1333,650.0,0.41871070861816406,0.75
1334,539.5,0.24288029968738556,0.5
1335,217.0,0.19639846682548523,6.25
1336,575.0,0.49537795782089233,0.5
1337,329.5,0.19364827871322632,5.75
1338,336.5,0.28954386711120605,4.125
1339,247.5,0.31106123328208923,9.0
1340,370.0,0.4556538164615631,9.0
1341,375.0,0.2519316077232361,4.125
1342,349.0,0.21312040090560913,3.5
1343,210.5,0.3450842797756195,9.0
1344,499.5,0.3501017689704895,3.5
1345,350.5,0.25966089963912964,4.125
1346,304.0,0.286808580160141,9.0
1347,341.5,0.33458179235458374,9.0
1348,353.0,0.3629566431045532,6.25
1349,558.0,0.3656257390975952,1.5
1350,435.5,0.22599035501480103,5.0
1351,471.0,0.3226960301399231,1.5
1352,436.5,0.2211901992559433,6.25
1353,112.5,0.2727847695350647,-0.25
1354,497.5,0.4957559108734131,4.5
1355,440.0,0.2705936133861542,2.0
1356,173.0,0.2545373737812042,5.5
1357,231.5,0.44389864802360535,5.75
1358,401.0,0.3803226947784424,6.25
1359,214.0,0.16561737656593323,9.0
1360,229.5,0.43344631791114807,9.0
1361,225.5,0.3231104016304016,3.5
1362,501.0,0.4479982852935791,5.0
1363,710.5,0.23783448338508606,3.25
1364,230.0,0.17600923776626587,9.0
1365,768.0,0.4531344175338745,-2.0
1366,304.0,0.14977070689201355,3.5
1367,470.0,0.46551287174224854,2.75
1368,325.0,0.24125726521015167,3.5
1369,281.5,0.5027362108230591,9.0
1370,215.0,0.26491740345954895,6.5
1371,124.0,0.3846270740032196,6.25
1372,255.5,0.9577736258506775,3.5
1373,297.5,0.3801925480365753,6.25
1374,324.0,0.3285689055919647,3.5
1375,237.0,0.31304681301116943,9.0
1376,732.0,0.43927744030952454,-0.5
1377,261.5,0.15066595375537872,4.25
1378,358.0,0.43889421224594116,7.25
1379,323.5,0.33153626322746277,0.5
1380,429.5,0.34644049406051636,5.5
1381,393.5,0.2631494402885437,9.0
1382,405.5,0.31477925181388855,9.0
1383,240.5,0.38771697878837585,3.5
1384,550.0,0.3393365144729614,-1.5
1385,655.0,0.26132363080978394,-0.75
1386,194.0,0.1761847883462906,5.5
1387,358.0,0.4067673981189728,-0.25
1388,636.5,0.2725845277309418,-1.0
1389,548.5,0.256334125995636,0.75
1390,334.0,0.20489364862442017,4.5
1391,182.5,0.39361003041267395,9.0
1392,535.5,0.6187305450439453,1.625
1393,738.0,0.24288780987262726,1.0
1394,261.5,0.19861048460006714,2.0
1395,350.0,0.5025621056556702,5.0
1396,299.5,0.38590872287750244,5.0
1397,768.0,0.4164780378341675,0.25
1398,314.0,0.21030983328819275,2.25
1399,441.5,0.21348051726818085,9.0
1400,431.0,0.3233855962753296,4.75
1401,594.5,0.337617963552475,-0.25
1402,391.5,0.21899442374706268,2.0
1403,747.5,0.32388103008270264,-0.75
1404,358.5,0.2732012867927551,2.75
1405,582.0,0.35987699031829834,0.25
1406,545.5,0.22454231977462769,2.25
1407,472.0,0.20062755048274994,6.25
1408,319.0,0.31964486837387085,2.0
1409,490.0,0.48133593797683716,3.75
1410,228.0,0.20517902076244354,6.25
1411,414.5,0.48162707686424255,5.5
1412,569.0,0.38174498081207275,1.0
1413,347.0,0.3226166367530823,2.0
1414,254.5,0.2886106073856354,9.0
1415,353.5,0.3860737383365631,6.25
1416,324.0,0.274149626493454,6.5
1417,208.0,0.3269626498222351,9.0
1418,326.5,0.4408278167247772,9.0
1419,356.5,0.43687671422958374,4.25
1420,768.0,0.24432118237018585,-2.5
1421,768.0,0.1625027060508728,-2.5
1422,444.5,0.07632451504468918,3.5
1423,367.5,0.23277738690376282,9.0
1424,285.5,0.26980167627334595,6.25
1425,236.5,0.45509183406829834,9.0
1426,265.5,0.39702361822128296,6.25
1427,556.0,0.41978225111961365,1.25
1428,219.0,0.23580814898014069,9.0
1429,599.0,0.41905656456947327,-2.0
1430,267.5,0.1236262321472168,9.0
1431,275.5,0.48861074447631836,6.25
1432,463.5,0.3686063885688782,0.5
