_step,rewards/train/score/mean,actor/train/kl,completions/train/mean_length
1434,0.5,0.6858383417129517,34.0
1435,10.0,1.0010372400283813,203.5
1436,2.0,0.4780777096748352,763.5
1437,4.75,0.42890748381614685,146.0
1438,4.5,0.7165020108222961,161.5
1439,2.0,0.4665026366710663,461.0
1440,5.25,0.4229377508163452,79.5
1441,7.25,0.9474650025367737,84.5
1442,6.5,0.8394447565078735,151.5
1443,10.0,0.44729888439178467,328.0
1444,4.5,0.47366273403167725,258.0
1445,0.5,0.5280695557594299,17.0
1446,5.25,4.274886608123779,178.5
1447,4.5,0.684594452381134,245.0
1448,4.5,0.5365822911262512,120.5
1449,4.5,0.44712597131729126,463.0
1450,4.5,0.43451228737831116,85.0
1451,5.25,0.7966992855072021,91.5
1452,0.0,0.6698870062828064,486.0
1453,4.75,0.31908494234085083,590.5
1454,-0.5,0.3353119194507599,768.0
1455,2.0,0.3116103410720825,194.0
1456,8.0,0.7215504050254822,158.0
1457,4.5,0.7599784731864929,232.5
1458,6.0,0.4930435121059418,106.0
1459,5.25,0.5159159898757935,306.5
1460,10.0,0.3724694550037384,380.5
1461,2.0,0.5922096371650696,646.0
1462,10.0,0.40760260820388794,148.0
1463,7.0,0.5414676070213318,131.5
1464,10.0,0.45660102367401123,89.5
1465,-0.5,0.4942486584186554,443.5
1466,10.0,0.43582165241241455,119.5
1467,5.25,0.45769980549812317,116.0
1468,-0.5,0.4747639298439026,768.0
1469,4.5,0.3018943965435028,98.0
1470,10.0,0.9125145673751831,172.5
1471,7.25,0.967530369758606,147.5
1472,4.5,0.3949631154537201,311.0
1473,4.5,0.25332391262054443,430.0
1474,10.0,0.5080165863037109,301.0
1475,4.5,0.49733084440231323,105.5
1476,4.5,0.9407835602760315,220.5
1477,4.5,0.3458099067211151,429.5
1478,4.5,0.40230047702789307,179.0
1479,5.0,0.5718705654144287,92.5
1480,5.25,0.44317445158958435,107.5
1481,5.75,0.4062601327896118,74.0
1482,-0.5,0.9195281863212585,768.0
1483,5.25,0.46455293893814087,181.5
1484,2.5,0.7200903296470642,134.5
1485,0.5,0.686180055141449,50.0
1486,10.0,1.985092282295227,251.5
1487,10.0,0.5116735696792603,171.5
1488,7.25,0.5449792146682739,199.5
1489,10.0,0.4729172885417938,120.5
1490,10.0,0.4579576849937439,180.0
1491,0.5,0.5662267208099365,28.0
1492,10.0,3.6421515941619873,117.0
1493,3.625,0.39384186267852783,182.0
1494,10.0,0.6773117780685425,171.5
1495,4.5,0.572996973991394,392.0
1496,5.125,0.35454055666923523,185.0
1497,5.25,0.6214665174484253,93.0
1498,3.0,0.48544228076934814,108.0
1499,5.75,0.7324656844139099,117.5
1500,4.75,0.5604039430618286,475.0
1501,4.5,0.13981284201145172,188.5
1502,3.625,0.6341614723205566,524.5
1503,4.5,0.4510122835636139,522.0
1504,5.25,0.4355945289134979,177.5
1505,5.25,0.595473051071167,296.5
1506,7.25,0.5145438313484192,240.5
1507,7.25,0.4837333858013153,213.0
1508,7.5,0.5350590944290161,142.5
1509,5.25,0.5153201818466187,65.5
1510,2.0,1.0226536989212036,501.0
1511,2.625,0.35355523228645325,200.0
1512,2.0,0.5747436285018921,206.5
1513,2.5,0.5403767228126526,170.5
1514,4.5,0.6185722947120667,178.0
1515,5.75,0.26841622591018677,164.0
1516,2.0,0.4969559907913208,480.5
1517,10.0,0.3347558081150055,93.0
1518,4.5,0.24417579174041748,181.0
1519,4.5,0.5086525082588196,119.0
1520,10.0,0.5959963202476501,500.5
1521,10.0,0.39368516206741333,255.5
1522,7.25,0.2994806170463562,117.5
1523,10.0,0.4466610252857208,223.5
1524,7.875,0.5501686334609985,187.0
1525,7.25,0.5197597742080688,238.0
1526,7.25,0.5347175002098083,213.0
1527,2.0,0.3652011454105377,508.0
1528,4.5,0.41132068634033203,278.5
1529,4.5,0.38552799820899963,145.0
1530,7.5,0.3308444321155548,244.0
1531,10.0,0.7554959654808044,243.0
1532,7.875,0.36224398016929626,245.0
1533,0.0,0.5085253715515137,412.5
1534,10.0,0.42429879307746887,215.0
1535,2.625,0.6379574537277222,470.5
1536,5.125,0.36592787504196167,114.5
1537,7.25,0.5214287042617798,222.0
1538,4.5,0.5694727301597595,204.0
1539,4.75,0.6908348202705383,277.0
1540,-0.5,0.498339980840683,475.5
1541,4.75,0.2706621289253235,580.5
1542,4.5,0.37262237071990967,198.0
1543,4.5,0.5734702348709106,144.5
1544,0.5,0.622297465801239,436.5
1545,3.0,0.4201701879501343,84.5
1546,10.0,0.44437137246131897,200.5
1547,10.0,0.3969070017337799,121.5
1548,3.0,0.5159391760826111,118.5
1549,8.0,0.4077052175998688,243.5
1550,5.25,0.5565010905265808,221.5
1551,10.0,0.4830901622772217,287.0
1552,4.75,0.4098053574562073,598.0
1553,3.0,0.36195576190948486,199.0
1554,4.5,0.6164537072181702,156.0
1555,4.5,0.4829351007938385,145.0
1556,5.25,0.5791649222373962,125.0
1557,10.0,0.7080464959144592,320.0
1558,10.0,0.4825560748577118,152.0
1559,2.5,0.45244693756103516,207.0
1560,10.0,0.5523427128791809,237.5
1561,10.0,0.4682522714138031,129.0
1562,6.5,0.3372907042503357,120.5
1563,4.75,0.6309211850166321,191.5
1564,1.5,0.657303512096405,100.0
1565,8.0,0.40600162744522095,182.0
1566,8.0,0.6838584542274475,114.0
1567,10.0,0.7472622394561768,97.0
1568,-0.5,0.5104013085365295,768.0
1569,4.75,0.37727653980255127,108.0
1570,3.0,0.7347246408462524,143.5
1571,4.5,0.4344464838504791,326.5
1572,-0.5,0.5352367162704468,768.0
1573,10.0,0.32272207736968994,164.0
1574,-0.5,0.5943042635917664,768.0
1575,7.5,0.1285574585199356,302.5
1576,6.5,0.43636488914489746,85.0
1577,5.75,0.7902121543884277,361.0
1578,-0.5,0.44909512996673584,768.0
1579,1.75,0.3906148374080658,72.5
1580,0.0,0.5968579053878784,664.0
1581,2.0,0.32757195830345154,635.0
1582,10.0,0.33722802996635437,222.0
1583,10.0,0.4834654629230499,240.5
1584,4.5,0.36232897639274597,265.0
1585,5.75,0.36953258514404297,232.5
1586,5.125,0.5668600797653198,286.0
1587,5.0,0.43108004331588745,203.0
1588,6.75,0.3017183542251587,298.0
1589,4.5,0.6995407342910767,273.0
1590,10.0,0.5472853183746338,271.5
1591,10.0,0.4840136766433716,339.0
1592,4.5,0.4500562250614166,525.0
1593,4.5,0.4077373743057251,170.0
1594,5.75,0.38528114557266235,231.5
1595,4.75,0.611020565032959,202.5
1596,-0.5,0.5100287199020386,741.0
1597,5.25,0.43716099858283997,247.5
1598,10.0,0.5269688367843628,302.0
1599,10.0,0.4769818186759949,194.0
1600,0.0,0.4316595196723938,649.0
1601,10.0,0.4555318057537079,425.5
1602,10.0,0.481624573469162,129.5
1603,7.25,0.43866658210754395,275.0
1604,5.75,0.5291865468025208,291.0
1605,10.0,0.4764757752418518,141.5
1606,5.75,0.6278746128082275,464.0
1607,10.0,0.3411380350589752,155.0
1608,10.0,0.3860568404197693,252.5
1609,4.5,0.37387463450431824,163.0
1610,5.875,0.18277138471603394,187.5
1611,4.5,0.3473943769931793,346.0
1612,10.0,0.5695723295211792,89.0
1613,10.0,0.613436758518219,290.5
1614,4.5,0.3551381528377533,173.0
1615,10.0,0.7381163835525513,420.5
1616,10.0,0.4139609634876251,338.0
1617,5.25,0.46163809299468994,124.0
1618,2.0,0.7612312436103821,493.5
1619,10.0,0.4780392646789551,380.0
1620,5.25,0.6185960173606873,193.0
1621,-0.5,0.5739367604255676,768.0
1622,3.25,0.2483072578907013,204.5
1623,4.5,0.5857577323913574,203.0
1624,6.5,0.629256010055542,112.0
1625,4.5,0.5032891035079956,430.0
1626,10.0,0.4278394877910614,399.5
1627,2.0,0.3601365387439728,615.0
1628,10.0,0.35329461097717285,114.5
1629,7.25,0.15777099132537842,323.5
1630,7.25,0.35010963678359985,180.0
1631,2.25,0.5137346386909485,632.5
1632,4.5,0.44605928659439087,153.0
1633,3.0,0.5274147987365723,170.0
1634,10.0,0.3357123136520386,165.5
1635,5.875,0.2916102707386017,307.5
1636,10.0,0.462362676858902,124.5
1637,10.0,0.5754859447479248,161.0
1638,5.25,0.3459744453430176,609.5
1639,2.625,0.2995349168777466,510.5
1640,10.0,0.3169860541820526,257.0
1641,4.5,0.395546019077301,423.5
1642,-0.5,0.4968837797641754,511.5
1643,10.0,0.39147478342056274,271.0
1644,3.25,0.416436105966568,463.5
1645,5.25,0.3670724034309387,523.0
1646,4.5,0.34236007928848267,374.5
1647,5.125,0.912658154964447,331.5
1648,4.75,0.45894691348075867,364.5
1649,0.75,0.45354601740837097,720.0
1650,7.25,0.2835223376750946,110.5
1651,2.75,0.5820108652114868,620.0
1652,10.0,0.2787516713142395,110.5
1653,2.0,0.3479364514350891,570.5
1654,10.0,0.3307621479034424,365.5
1655,4.5,0.5009248852729797,191.5
1656,10.0,0.333228200674057,146.0
1657,4.5,0.47719860076904297,334.0
1658,5.75,0.36564597487449646,466.0
1659,3.0,0.4745456874370575,97.5
1660,5.0,0.8245570659637451,327.0
1661,5.125,0.5194499492645264,240.5
1662,4.75,0.5917360782623291,284.5
1663,7.25,0.5972242951393127,264.0
1664,0.0,0.5820133686065674,768.0
1665,7.25,0.42527660727500916,238.0
1666,4.5,0.4567979574203491,221.0
1667,2.0,0.5305604338645935,573.5
1668,5.75,0.4079064726829529,188.5
1669,7.25,0.42769166827201843,456.5
1670,10.0,0.288282185792923,168.5
1671,4.5,0.38663768768310547,173.5
1672,3.25,0.7209667563438416,378.5
1673,7.25,0.6012081503868103,198.5
1674,10.0,0.43923428654670715,195.5
1675,7.25,0.6332899332046509,355.5
1676,2.75,0.4929651916027069,476.5
1677,4.5,0.40176865458488464,273.0
1678,4.5,0.4165836572647095,463.5
1679,4.5,0.3359798789024353,243.5
1680,7.25,0.3415301740169525,214.5
1681,4.5,0.4037168323993683,319.5
1682,10.0,0.392549991607666,398.0
1683,0.5,0.45442116260528564,37.0
1684,6.0,2.825578451156616,417.0
1685,5.125,0.5191559195518494,359.5
1686,10.0,0.6231799721717834,177.5
1687,7.25,0.5334140062332153,130.5
1688,5.25,0.5608925223350525,367.0
1689,5.25,0.3989449739456177,150.0
1690,10.0,0.6687899231910706,88.0
1691,5.25,0.44883713126182556,349.0
1692,8.25,0.5157705545425415,134.5
1693,5.75,0.6994163393974304,376.0
1694,7.25,0.5073761940002441,189.5
1695,2.25,0.8224050402641296,107.5
1696,4.5,0.36344072222709656,160.5
1697,5.875,0.42335307598114014,425.0
1698,6.5,0.5804864168167114,108.0
1699,10.0,0.6282719969749451,174.5
1700,10.0,0.44880375266075134,167.5
1701,2.5,0.21635618805885315,114.0
1702,7.875,0.9073243737220764,218.5
1703,2.0,0.7329217791557312,201.5
1704,10.0,0.7601739168167114,119.0
1705,7.25,0.3348972201347351,249.0
1706,4.5,0.4934026598930359,144.5
1707,10.0,0.5787144303321838,246.5
1708,6.0,0.5290184020996094,355.5
1709,10.0,0.45436519384384155,435.0
1710,3.25,0.29899999499320984,318.0
1711,7.25,0.4870486557483673,140.0
1712,7.25,0.7845233082771301,120.0
1713,3.0,0.42457422614097595,80.0
1714,4.5,0.8778608441352844,179.5
1715,7.25,0.6076770424842834,292.5
1716,4.5,0.5059018135070801,382.0
1717,-0.5,0.36511319875717163,768.0
1718,4.5,0.2664015293121338,265.5
1719,4.75,0.3966487944126129,249.0
1720,6.0,0.5235384702682495,181.5
1721,-0.5,0.6943586468696594,768.0
1722,-0.5,0.300761878490448,591.5
1723,10.0,0.535844624042511,97.0
1724,2.0,0.45624014735221863,489.5
1725,6.5,0.384712278842926,96.5
1726,4.5,0.6377033591270447,236.0
1727,7.25,0.4276288151741028,156.5
1728,10.0,0.2738005816936493,255.5
1729,10.0,0.3687625527381897,190.0
1730,10.0,0.22011442482471466,129.0
1731,6.5,0.5767245292663574,79.0
1732,0.5,0.7759302258491516,447.0
1733,5.25,0.3979915976524353,313.0
1734,2.75,0.397605836391449,625.0
1735,8.0,0.40992477536201477,271.5
1736,10.0,0.5677135586738586,134.0
1737,0.5,0.3715575039386749,569.5
1738,10.0,0.39211326837539673,76.0
1739,-0.5,0.5456463694572449,768.0
1740,0.0,0.3326528072357178,341.5
1741,4.75,0.5409030318260193,697.5
1742,5.75,0.3037492334842682,145.5
1743,10.0,0.5462967753410339,151.5
1744,10.0,0.410801500082016,187.0
1745,4.5,0.5741799473762512,131.5
1746,5.25,0.8293343782424927,233.5
1747,7.25,0.5789304971694946,157.0
1748,5.125,0.5318887829780579,323.0
1749,5.0,0.4308304190635681,478.0
1750,5.0,0.5370914340019226,206.0
1751,10.0,0.7398008108139038,260.0
1752,10.0,0.3269665241241455,224.0
1753,2.75,0.43132033944129944,679.5
1754,10.0,0.3936445415019989,171.0
1755,-0.5,0.29067403078079224,144.5
1756,10.0,0.5311819314956665,121.5
1757,7.25,0.8253967761993408,332.5
1758,4.75,0.4179195165634155,472.5
1759,-0.5,0.2862907648086548,768.0
1760,2.25,0.02321998029947281,102.5
1761,4.75,0.727526843547821,555.5
1762,10.0,0.2721521556377411,202.5
1763,10.0,0.4058704078197479,175.5
1764,7.25,0.36007213592529297,136.5
1765,10.0,0.5448241829872131,159.5
1766,4.5,0.8505008220672607,281.5
1767,7.25,0.4851777255535126,185.0
1768,10.0,0.4906787574291229,217.5
1769,7.25,0.46550777554512024,308.5
1770,3.0,0.48663926124572754,216.5
1771,7.25,0.43290549516677856,287.5
1772,-0.5,0.6297072172164917,768.0
1773,2.0,0.2949913740158081,486.0
1774,5.125,0.3796041011810303,329.5
1775,7.25,0.5237647891044617,155.5
1776,4.0,1.0621862411499023,78.0
1777,4.75,0.8778063654899597,553.5
1778,3.0,0.3828722834587097,100.5
1779,-0.5,0.6742523908615112,768.0
1780,2.0,0.42099544405937195,445.0
1781,2.5,0.5151433348655701,213.5
1782,3.0,0.7455965280532837,100.5
1783,5.25,0.9433690309524536,288.5
1784,-0.5,0.5958191752433777,768.0
1785,2.0,0.3649771213531494,542.5
1786,-0.5,0.5353477597236633,768.0
1787,10.0,0.4093601107597351,73.5
1788,10.0,0.5823826193809509,144.5
1789,4.5,0.22318880259990692,303.0
1790,5.25,0.32405152916908264,149.5
1791,5.0,0.730819821357727,222.5
1792,4.75,0.7344977855682373,393.5
1793,2.0,0.4175085127353668,552.0
1794,7.25,0.29804328083992004,151.0
1795,3.0,0.5385294556617737,152.5
1796,5.75,0.8873782157897949,430.5
1797,4.5,0.3008875846862793,198.5
1798,10.0,0.3465335965156555,201.5
1799,5.25,0.344028115272522,352.5
1800,4.75,0.4987720549106598,285.0
1801,-0.5,0.4787064492702484,768.0
1802,10.0,0.3150736093521118,206.5
1803,4.5,0.5238530039787292,196.0
1804,5.75,0.6240571737289429,304.0
1805,10.0,0.45233094692230225,90.0
1806,4.75,0.37476977705955505,643.5
1807,10.0,0.4186258614063263,113.5
1808,10.0,0.731558084487915,536.5
1809,0.5,0.460686057806015,122.0
1810,10.0,0.7022755742073059,118.0
1811,4.5,0.5125480890274048,297.0
1812,10.0,0.4825783967971802,206.0
1813,4.5,0.5566821098327637,325.5
1814,7.25,0.5149693489074707,131.5
1815,4.5,0.7405146360397339,305.5
1816,2.0,0.5309280753135681,659.5
1817,10.0,0.4433625340461731,89.5
1818,4.5,1.0727875232696533,196.0
1819,0.0,0.7111783623695374,675.5
1820,-0.5,0.3007911145687103,768.0
1821,1.5,0.2746559977531433,482.5
1822,-0.5,0.4930907189846039,768.0
1823,4.75,0.4077228009700775,451.5
1824,0.0,0.4905247390270233,630.0
1825,10.0,0.4039452373981476,122.5
1826,-0.5,0.6245381832122803,768.0
1827,4.75,0.27334246039390564,504.5
1828,2.0,0.5283893942832947,589.5
1829,4.5,0.4117056131362915,375.0
1830,10.0,0.27122732996940613,161.5
1831,-0.5,0.42529231309890747,768.0
1832,5.75,0.34055793285369873,195.5
1833,6.5,0.7622652649879456,114.0
1834,4.5,0.6298069953918457,206.0
1835,4.5,0.4316937327384949,248.0
1836,4.75,0.43239590525627136,350.0
1837,-0.5,0.3906016945838928,768.0
1838,10.0,0.4207085967063904,165.0
1839,10.0,0.6664056777954102,150.0
1840,10.0,0.6805422306060791,248.0
1841,10.0,0.298931360244751,232.0
1842,7.25,0.6133028268814087,215.5
1843,7.25,0.6635558009147644,290.0
1844,7.25,0.47587382793426514,105.5
1845,-0.5,0.7374107241630554,768.0
1846,10.0,0.40822190046310425,83.5
1847,7.25,0.7232871651649475,247.5
1848,10.0,0.7326390743255615,122.5
1849,5.75,0.37219443917274475,107.0
1850,6.0,0.6685369610786438,359.0
1851,10.0,0.5274905562400818,331.0
1852,4.5,0.5663473606109619,294.0
1853,4.5,0.48127251863479614,342.5
1854,10.0,0.4244920313358307,174.0
1855,7.25,0.43982791900634766,95.5
1856,10.0,1.0207833051681519,240.5
1857,10.0,0.4357810616493225,151.5
1858,10.0,0.37679174542427063,111.0
1859,3.75,0.6491707563400269,130.0
1860,3.125,0.5634579658508301,70.5
1861,0.0,1.5093392133712769,516.5
1862,1.0,0.4030892550945282,153.5
1863,1.0,0.6443703174591064,166.5
1864,4.5,0.7113391757011414,252.5
1865,10.0,0.33026421070098877,147.0
1866,4.5,0.6382654309272766,196.0
1867,5.25,0.5572360157966614,108.5
1868,3.75,0.8447141647338867,166.0
1869,5.5,0.4832457900047302,167.0
1870,7.25,0.6297610402107239,175.0
1871,10.0,0.5910106301307678,341.5
1872,7.25,0.4368472993373871,193.5
1873,3.75,0.8192062377929688,257.0
1874,10.0,0.7397141456604004,346.5
1875,10.0,0.5656915903091431,129.0
1876,2.75,0.305337518453598,132.5
1877,7.25,0.46135345101356506,134.0
1878,7.25,0.43228697776794434,162.5
1879,3.0,0.9149832725524902,113.0
1880,4.5,0.7574662566184998,302.0
1881,4.5,0.37482908368110657,301.5
1882,4.5,0.29893216490745544,574.0
1883,3.0,0.49741116166114807,157.0
1884,10.0,0.7652831673622131,297.5
1885,5.75,0.5180529356002808,222.0
1886,6.75,0.6256148815155029,330.0
1887,4.75,0.4306640326976776,583.0
1888,7.25,0.277597576379776,182.0
1889,10.0,0.38452795147895813,386.0
1890,5.25,0.4625508189201355,97.5
1891,10.0,0.5877953171730042,301.5
1892,10.0,0.37222638726234436,341.5
1893,5.25,0.3065018355846405,537.5
1894,5.125,0.44774892926216125,354.0
1895,3.0,0.575789213180542,220.0
1896,4.5,0.7058141231536865,230.0
1897,0.5,0.724385142326355,473.0
1898,3.0,0.4045346975326538,122.0
1899,10.0,0.41019299626350403,148.0
1900,0.5,0.49439287185668945,94.5
1901,3.0,0.7610649466514587,234.0
1902,10.0,0.5335004925727844,387.0
1903,5.75,0.45935148000717163,137.5
1904,1.0,0.9314121603965759,152.5
1905,3.625,0.6379562616348267,273.5
1906,3.0,0.6277346014976501,156.5
1907,2.25,0.3477840721607208,495.5
1908,5.125,0.3858049511909485,479.0
1909,2.0,0.3677312433719635,595.5
1910,5.25,0.4736289381980896,88.5
1911,3.0,0.6086134314537048,95.5
1912,3.0,0.5274432301521301,173.0
1913,7.25,0.3420974314212799,165.0
1914,2.25,0.35044893622398376,115.0
1915,4.75,0.6306713819503784,346.5
1916,10.0,0.5352650880813599,225.5
1917,4.75,0.3576465845108032,477.0
1918,0.0,0.4170236885547638,663.5
1919,-0.5,0.42439624667167664,537.5
1920,5.25,0.5270251631736755,285.0
1921,6.5,0.60102778673172,292.0
1922,0.5,0.34035035967826843,473.5
1923,4.75,0.40934500098228455,566.5
1924,3.0,0.2596375048160553,92.0
1925,10.0,0.75455641746521,172.0
1926,10.0,0.36412060260772705,149.0
1927,-0.5,0.2353861778974533,768.0
1928,4.5,0.40609610080718994,301.0
1929,4.75,0.48076602816581726,581.0
1930,4.0,0.33158940076828003,464.5
1931,4.5,0.46420496702194214,255.0
1932,5.75,0.572945237159729,171.5
1933,1.0,0.6222754120826721,136.5
1934,1.5,0.8243657946586609,127.5
1935,4.5,0.5564498901367188,360.0
1936,5.25,0.4849144518375397,231.0
1937,5.0,0.6263266801834106,218.0
1938,2.25,0.4734126329421997,375.5
1939,-0.5,0.5236921310424805,768.0
1940,4.5,0.3366895914077759,272.5
1941,0.5,0.6460602879524231,83.0
1942,1.0,0.7096287608146667,483.0
1943,10.0,0.34338483214378357,126.5
1944,-0.5,0.5262628793716431,768.0
1945,6.5,0.43596869707107544,176.0
1946,2.25,0.13200941681861877,532.5
1947,7.25,0.5229194760322571,285.5
1948,1.25,0.41482865810394287,144.5
1949,2.0,0.5930732488632202,521.5
1950,5.25,0.44927746057510376,171.5
1951,3.0,0.5228421092033386,94.0
1952,2.25,0.79378741979599,220.0
1953,1.5,0.5839768052101135,88.0
1954,4.75,0.7962610125541687,162.5
1955,0.5,0.5155072212219238,74.0
1956,2.25,1.4397894144058228,130.5
1957,4.75,0.8289557695388794,151.0
1958,10.0,0.7322428226470947,188.0
1959,4.5,0.3968445956707001,131.0
1960,10.0,0.9057745933532715,197.0
1961,6.5,0.5826207399368286,138.5
1962,2.0,0.3005891740322113,217.0
1963,7.25,0.4831388592720032,118.0
1964,2.25,0.6823058128356934,132.0
1965,7.25,0.642119288444519,335.0
1966,2.25,0.6288290023803711,136.0
1967,3.0,0.7975754141807556,113.0
1968,1.75,0.45943915843963623,172.0
1969,6.5,0.49393728375434875,177.5
1970,0.5,0.6958646178245544,439.5
1971,7.25,0.3696199953556061,397.0
1972,5.0,0.43115952610969543,283.5
1973,2.0,0.5478154420852661,518.5
1974,4.5,0.37604227662086487,194.0
1975,-0.5,0.6246504783630371,768.0
1976,3.0,0.4166174829006195,136.5
1977,4.5,0.680804431438446,228.0
1978,4.5,0.621825098991394,216.0
1979,10.0,0.38682883977890015,198.5
1980,6.5,0.5792021751403809,192.0
1981,2.0,0.4474058747291565,626.5
1982,1.75,0.39477553963661194,122.0
1983,2.0,0.7480928301811218,530.5
1984,5.75,0.29009971022605896,149.5
1985,5.75,0.9614419937133789,215.5
1986,1.75,0.5896669030189514,99.5
1987,3.0,0.9560715556144714,341.0
1988,6.5,0.4563238322734833,226.0
1989,3.0,0.40141257643699646,141.5
1990,1.5,0.5064018368721008,61.0
1991,2.25,1.0786854028701782,119.0
1992,2.0,0.8756786584854126,578.0
1993,7.25,0.4510267376899719,261.5
1994,5.25,0.6624492406845093,372.5
1995,1.75,0.48340436816215515,176.0
1996,4.75,0.5068995952606201,509.5
1997,3.0,0.39756837487220764,141.0
1998,0.5,0.47601640224456787,174.0
1999,1.75,0.7762423753738403,90.0
2000,5.0,0.8010490536689758,205.5
2001,3.0,0.510008692741394,99.5
2002,3.25,0.6404199600219727,526.0
2003,3.0,0.4033550024032593,127.0
2004,1.0,0.4468654692173004,151.0
2005,5.25,0.3864658772945404,181.5
2006,1.5,0.614356517791748,160.0
2007,0.5,0.45894595980644226,160.0
2008,2.25,0.33210787177085876,107.0
2009,10.0,0.7497286796569824,241.0
2010,5.25,0.5472100973129272,145.5
2011,5.25,0.6124116778373718,231.0
2012,4.5,0.5537031888961792,163.0
2013,4.5,0.5491124987602234,363.0
2014,2.0,0.542477548122406,465.5
2015,2.75,0.40161579847335815,416.0
2016,5.0,0.49618837237358093,379.5
2017,2.25,0.5596312880516052,628.0
2018,4.5,0.4149346351623535,178.5
2019,10.0,0.6933261752128601,253.0
2020,10.0,0.3570212721824646,251.0
2021,2.25,0.7697690725326538,637.5
2022,-0.5,0.40046265721321106,768.0
2023,4.5,0.3169652223587036,186.0
2024,4.5,0.7787508368492126,198.5
2025,1.5,0.7557936906814575,181.0
2026,1.75,0.6626589298248291,131.0
2027,3.0,0.6504393815994263,119.0
2028,-0.5,0.41345128417015076,768.0
2029,0.5,0.4068196713924408,105.0
2030,3.0,0.678325355052948,182.0
2031,2.0,0.49778640270233154,532.0
2032,5.25,0.442781001329422,238.0
2033,2.5,0.6301866173744202,269.0
2034,3.5,0.4845787584781647,703.5
2035,4.5,0.34506282210350037,592.5
2036,5.75,0.37533655762672424,147.0
2037,3.0,0.4602583944797516,522.0
2038,3.125,0.3958624303340912,355.5
2039,4.75,0.7474728226661682,562.5
2040,3.0,0.480021595954895,138.5
2041,0.5,0.6802423000335693,142.0
2042,4.75,0.7924433946609497,654.0
2043,2.25,0.3349791169166565,169.5
2044,10.0,0.6051697134971619,282.5
2045,-0.5,0.3404836058616638,768.0
2046,5.25,0.4016914963722229,111.0
2047,2.0,0.5093991160392761,575.0
2048,5.25,0.43299898505210876,210.0
2049,0.5,0.6838905215263367,154.0
2050,1.75,0.9211312532424927,126.5
2051,2.0,1.1278343200683594,151.0
2052,-0.5,0.9221117496490479,768.0
2053,2.5,0.35182222723960876,448.5
2054,10.0,0.4882816970348358,247.5
2055,2.0,0.5413634777069092,458.5
2056,5.875,0.33395588397979736,294.5
2057,5.25,0.4913958013057709,145.5
2058,10.0,0.4586675763130188,138.5
2059,2.25,0.6330494284629822,131.5
2060,4.75,0.8566266894340515,540.0
2061,2.0,0.298232764005661,373.0
2062,0.5,0.5955759286880493,534.0
2063,0.5,0.5426363945007324,468.0
2064,1.5,0.1914348006248474,199.0
2065,2.0,0.5652045011520386,552.0
2066,3.0,0.33692359924316406,99.0
2067,1.75,0.6713469624519348,290.0
2068,3.25,0.6040461659431458,216.5
2069,-0.5,0.5328361988067627,768.0
2070,4.5,0.35493192076683044,233.5
2071,3.75,0.6902071833610535,139.5
2072,6.0,0.4077202081680298,198.0
2073,10.0,0.5003055930137634,142.5
2074,1.75,0.718888521194458,97.5
2075,4.75,0.5888596177101135,593.0
2076,7.25,0.3510916829109192,182.5
2077,6.5,0.5045547485351562,257.5
2078,4.5,0.5633825063705444,227.5
2079,10.0,0.4703330993652344,201.0
2080,10.0,0.5241376757621765,322.0
2081,5.0,0.45069488883018494,179.0
2082,3.0,0.7733150720596313,138.5
2083,3.75,0.40429922938346863,145.0
2084,7.25,0.40939027070999146,567.5
2085,0.5,0.38464418053627014,524.0
2086,1.0,0.42876997590065,462.0
2087,2.5,0.6113326549530029,187.5
2088,7.5,0.6344021558761597,202.5
2089,5.25,0.33955565094947815,145.5
2090,5.25,0.76568204164505,96.5
2091,1.0,0.41726160049438477,164.0
2092,3.0,0.47989457845687866,111.0
2093,4.75,0.9005880355834961,193.0
2094,10.0,0.6056535840034485,153.0
2095,10.0,0.35338523983955383,178.5
2096,3.0,0.661815881729126,232.5
2097,0.5,0.5794772505760193,76.5
2098,7.25,0.9722751975059509,173.0
2099,4.5,0.5735733509063721,175.0
2100,2.5,0.7775297164916992,313.0
2101,10.0,0.4822586476802826,215.5
2102,3.0,0.45208901166915894,109.5
2103,1.5,0.6641587615013123,146.0
2104,3.0,0.6084731817245483,131.5
2105,2.25,0.21994806826114655,613.0
2106,10.0,0.33592551946640015,103.0
2107,1.75,0.5113250613212585,100.0
2108,0.5,0.3698865473270416,75.0
2109,0.0,0.7952364087104797,479.5
2110,2.0,0.33115121722221375,433.5
2111,0.0,0.3686996400356293,423.5
2112,1.5,0.36884549260139465,191.0
2113,5.25,0.42628568410873413,133.0
2114,1.5,0.8136278986930847,197.5
2115,7.5,0.556487500667572,256.5
2116,0.5,0.6033424139022827,62.5
2117,3.75,1.2293736934661865,232.5
2118,4.5,0.4014299809932709,141.0
2119,2.25,0.3790099322795868,154.0
2120,1.75,0.6082097291946411,138.5
2121,0.5,0.4577714502811432,67.0
2122,5.875,0.4963935911655426,212.5
2123,3.625,0.6416649222373962,357.5
2124,5.25,0.46032917499542236,379.0
2125,4.5,0.5326271057128906,343.0
2126,0.5,0.4406389594078064,100.0
2127,3.0,0.5803561806678772,153.5
2128,1.5,0.6839208602905273,158.0
2129,1.25,0.7408834099769592,192.0
2130,2.625,0.560365617275238,640.5
2131,3.0,0.3787996470928192,128.0
2132,6.0,0.47135674953460693,216.0
