completions/train/mean_length,rewards/train/score/mean,_step,actor/train/kl
244.375,3.875,162,0.049787018448114395
139.25,7.25,163,0.07400550693273544
179.875,5.875,164,0.06865570694208145
194.625,10.0,165,0.03602062538266182
157.75,5.5,166,0.040781501680612564
176.0,6.0625,167,0.048965662717819214
173.5,8.8125,168,0.05976271629333496
156.25,9.125,169,0.031324949115514755
278.0,6.5,170,0.05867385491728783
211.375,4.5625,171,0.03642817959189415
107.75,10.0,172,0.03646743670105934
180.75,5.1875,173,0.14884422719478607
237.5,4.65625,174,0.060715626925230026
112.625,4.5,175,0.04352109506726265
192.75,8.625,176,0.08604424446821213
188.125,7.25,177,0.037961047142744064
445.75,3.0,178,0.014642731286585331
123.375,10.0,179,0.018250856548547745
294.625,6.0,180,0.05628523603081703
242.125,7.4375,181,0.06328330934047699
198.875,5.875,182,0.04359465464949608
107.375,10.0,183,0.03849358856678009
327.75,1.75,184,0.09153997153043747
118.5,10.0,185,0.03862076997756958
198.0,10.0,186,0.037068407982587814
259.25,5.0625,187,0.09288594126701355
285.25,2.625,188,0.07030469179153442
487.25,2.4375,189,0.02768458053469658
218.625,3.25,190,0.028947509825229645
123.0,8.25,191,0.03072355128824711
582.5,2.0625,192,0.09178982675075531
141.125,5.8125,193,0.007233994547277689
178.625,5.96875,194,0.07588304579257965
200.375,8.625,195,0.06610970199108124
138.5,4.65625,196,0.034342583268880844
283.375,8.4375,197,0.09866693615913391
89.625,8.625,198,0.07933206856250763
122.125,4.8125,199,0.0917545035481453
251.0,6.5,200,0.05866190046072006
92.375,9.3125,201,0.00967356190085411
302.75,2.875,202,0.10562334209680557
147.125,10.0,203,0.04556174576282501
218.375,6.6875,204,0.06686516851186752
244.5,6.5625,205,0.04026753455400467
567.25,4.5625,206,0.06989895552396774
144.625,6.5625,207,0.022488713264465332
163.5,9.5,208,0.042907509952783585
171.375,7.25,209,0.04745585471391678
151.375,7.25,210,0.11331715434789658
245.0,10.0,211,0.059454381465911865
194.0,9.3125,212,0.02715696208178997
163.375,10.0,213,0.03660783916711807
168.875,8.9375,214,0.03979754075407982
179.375,8.5,215,0.08860188722610474
200.25,7.25,216,0.04313061013817787
546.375,2.25,217,0.04257353022694588
188.75,8.625,218,0.012174682691693306
118.375,7.25,219,0.028515860438346863
212.625,9.3125,220,0.14039458334445953
383.375,5.125,221,0.07438384741544724
217.625,6.125,222,0.02779373526573181
168.375,10.0,223,0.06219291314482689
277.375,3.9375,224,0.07404562085866928
369.625,3.9375,225,0.04474863037467003
171.0,10.0,226,0.05090208724141121
514.75,1.375,227,0.08693774044513702
244.25,8.6875,228,0.023723166435956955
217.875,10.0,229,0.03776881471276283
432.625,2.875,230,0.04840586706995964
128.875,10.0,231,0.01927344687283039
121.25,4.65625,232,0.131880521774292
692.5,0.125,233,0.08350329846143723
418.125,3.25,234,0.007246528752148151
400.875,4.03125,235,0.023001765832304955
243.625,10.0,236,0.04199909046292305
128.25,5.0,237,0.07195259630680084
221.75,8.6875,238,0.057455118745565414
282.75,8.6875,239,0.04851730167865753
141.375,10.0,240,0.03559171408414841
550.75,1.8125,241,0.11951282620429993
324.125,3.71875,242,0.012015950866043568
171.625,9.3125,243,0.03157250955700874
275.75,8.6875,244,0.05517664924263954
255.875,9.3125,245,0.03240945190191269
242.125,10.0,246,0.02666737698018551
340.25,6.375,247,0.030529052019119263
214.0,6.4375,248,0.0194421224296093
272.0,4.1875,249,0.03748023137450218
154.875,10.0,250,0.038855139166116714
361.375,3.25,251,0.06039470061659813
344.5,3.71875,252,0.015858357772231102
142.125,10.0,253,0.0379420667886734
111.875,10.0,254,0.07819210737943649
378.25,6.0,255,0.2213602513074875
268.75,6.0,256,0.029710005968809128
293.625,8.3125,257,0.040921151638031006
189.25,5.0,258,0.07486807554960251
240.25,4.1875,259,0.09883074462413788
163.125,5.125,260,0.021358205005526543
205.375,10.0,261,0.0841328501701355
388.625,4.4375,262,0.06867516785860062
300.0,8.125,263,0.03830431401729584
157.125,10.0,264,0.07351553440093994
171.625,4.5,265,0.07679609209299088
449.25,3.25,266,0.1058298647403717
569.0,1.625,267,0.057115525007247925
215.125,9.3125,268,0.014791530556976795
161.375,5.34375,269,0.08816103637218475
203.5,4.75,270,0.06500128656625748
151.75,5.25,271,0.05952334403991699
179.875,7.40625,272,0.07661653310060501
339.625,4.53125,273,0.08371368050575256
113.625,10.0,274,0.018920470029115677
402.0,3.3125,275,0.11284887045621872
355.625,10.0,276,0.035988740622997284
358.5,3.9375,277,0.03531010076403618
394.5,5.875,278,0.037273336201906204
348.25,4.5,279,0.012929794378578663
248.75,5.75,280,0.053330134600400925
116.25,10.0,281,0.0763401985168457
207.625,4.6875,282,0.13377216458320618
246.125,3.875,283,0.06543440371751785
469.625,2.625,284,0.04387990012764931
365.0,6.65625,285,0.0350634828209877
695.375,0.8125,286,0.03579694405198097
582.0,1.375,287,0.011632971465587616
88.375,10.0,288,0.008711189031600952
167.25,8.625,289,0.1314546912908554
190.5,8.9375,290,0.07597366720438004
182.5,4.5,291,0.06013568863272667
253.5,5.1875,292,0.06086033582687378
315.125,7.25,293,0.07228624820709229
174.5,10.0,294,0.04700349271297455
165.375,7.25,295,0.11691451072692871
350.0,3.25,296,0.08823250234127045
273.625,10.0,297,0.02969287894666195
337.125,8.0625,298,0.03969605267047882
183.125,7.9375,299,0.04736649617552757
261.125,5.1875,300,0.11448486894369125
195.125,9.3125,301,0.043409641832113266
220.25,9.3125,302,0.09180967509746552
309.375,7.8125,303,0.09917644411325455
142.5,10.0,304,0.04789094254374504
456.75,2.0,305,0.12410824745893478
232.125,8.3125,306,0.028825800865888596
303.375,6.125,307,0.11624956876039505
419.875,2.96875,308,0.04669177904725075
87.25,10.0,309,0.03016081638634205
588.5,2.4375,310,0.10457010567188263
235.875,5.25,311,0.016762401908636093
195.0,4.5,312,0.06190938875079155
107.625,10.0,313,0.06587512046098709
270.0,4.5625,314,0.16710002720355988
150.125,10.0,315,0.05706566199660301
174.375,10.0,316,0.10455538332462311
489.25,3.8125,317,0.09433314949274063
301.25,4.5,318,0.027405478060245514
117.25,8.625,319,0.053244929760694504
329.125,6.6875,320,0.14113564789295197
216.875,5.1875,321,0.029746253043413162
136.75,10.0,322,0.05787452682852745
330.375,5.4375,323,0.11454519629478455
132.125,9.3125,324,0.027607440948486328
386.25,6.0,325,0.06943926215171814
334.5,8.6875,326,0.03042803704738617
205.625,4.6875,327,0.038286514580249786
544.125,2.6875,328,0.053794849663972855
141.25,7.9375,329,0.030114242807030678
476.875,4.6875,330,0.08834723383188248
154.5,7.9375,331,0.0399862565100193
168.875,10.0,332,0.12627236545085907
189.5,4.4375,333,0.08202611654996872
152.75,6.0,334,0.135280042886734
245.375,5.1875,335,0.13518251478672028
257.75,7.59375,336,0.08359585702419281
523.875,1.4375,337,0.0769367441534996
270.0,4.5625,338,0.017159784212708473
212.125,4.5,339,0.1013697013258934
246.625,10.0,340,0.0991324856877327
252.0,7.65625,341,0.02328946627676487
158.375,9.3125,342,0.05187581852078438
311.5,9.125,343,0.12542656064033508
180.0,10.0,344,0.04727115109562874
329.75,4.0,345,0.0963662788271904
188.75,10.0,346,0.03819648176431656
156.125,10.0,347,0.054874859750270844
571.125,1.53125,348,0.09779974818229675
221.5,10.0,349,0.015637723729014397
570.125,1.5,350,0.043892864137887955
391.75,3.34375,351,0.02226083166897297
139.0,8.78125,352,0.038391321897506714
94.375,5.875,353,0.0722133219242096
370.375,5.5625,354,0.1717412769794464
465.25,2.25,355,0.028885506093502045
218.75,4.875,356,0.03116687759757042
239.125,5.1875,357,0.0967722088098526
351.75,6.75,358,0.05959750711917877
164.625,6.5625,359,0.05581149086356163
588.625,2.0625,360,0.06992322206497192
179.375,10.0,361,0.025864895433187485
165.375,9.3125,362,0.09487183392047882
141.875,6.5625,363,0.15017178654670715
113.25,9.3125,364,0.1089935451745987
183.75,6.03125,365,0.14008203148841858
160.375,8.625,366,0.1125996932387352
193.0,5.03125,367,0.09209534525871277
293.125,6.125,368,0.1138446256518364
187.375,9.46875,369,0.03231726214289665
215.125,8.28125,370,0.03334997221827507
233.625,5.875,371,0.07935939729213715
429.75,3.125,372,0.05938040465116501
156.375,9.3125,373,0.03282468020915985
520.0,2.15625,374,0.10824909061193466
131.75,7.875,375,0.029835307970643044
90.125,6.84375,376,0.07608599960803986
167.875,10.0,377,0.13143256306648254
244.25,8.0,378,0.08062891662120819
281.875,9.46875,379,0.08266638964414597
251.5,5.1875,380,0.044319335371255875
172.25,10.0,381,0.11277853697538376
119.5,10.0,382,0.07140848785638809
331.625,10.0,383,0.12798523902893066
219.375,10.0,384,0.03898279368877411
303.5,10.0,385,0.05108914524316788
272.375,6.9375,386,0.0377114862203598
139.875,9.3125,387,0.05631772056221962
165.0,8.625,388,0.14745578169822693
247.375,9.3125,389,0.11226294934749603
367.5,3.53125,390,0.12027949094772339
145.375,10.0,391,0.05407167226076126
401.625,3.8125,392,0.06733956187963486
164.375,10.0,393,0.05003989115357399
103.375,10.0,394,0.1339777112007141
152.5,9.3125,395,0.18641483783721924
691.5,0.5625,396,0.1565209925174713
244.25,7.9375,397,0.033139269798994064
315.375,6.0625,398,0.0713544636964798
213.875,5.875,399,0.07189202308654785
510.75,2.0,400,0.08842069655656815
525.125,4.6875,401,0.039266251027584076
91.875,9.46875,402,0.0412595272064209
261.625,8.0,403,0.1421559453010559
437.875,3.4375,404,0.06925559788942337
231.25,7.9375,405,0.04176608473062515
375.125,4.21875,406,0.06275034695863724
350.5,4.03125,407,0.06849648058414459
165.125,7.5,408,0.08173762261867523
142.0,7.25,409,0.07305746525526047
167.0,9.3125,410,0.13159601390361786
229.5,9.5,411,0.10776256024837494
228.375,8.625,412,0.0750604048371315
224.75,5.75,413,0.07187699526548386
194.625,5.0625,414,0.07875104993581772
177.0,10.0,415,0.13482309877872467
104.25,8.625,416,0.10889974981546402
267.625,6.71875,417,0.14261551201343536
152.875,6.1875,418,0.06473775207996368
166.375,9.3125,419,0.12661993503570557
327.375,8.1875,420,0.1326202154159546
319.0,8.1875,421,0.04368281736969948
149.125,9.3125,422,0.07139003276824951
147.375,7.375,423,0.11287470161914825
568.75,2.0,424,0.099223293364048
157.875,8.09375,425,0.06645084172487259
217.25,6.03125,426,0.1677648276090622
172.125,4.8125,427,0.12390073388814926
404.5,5.9375,428,0.15450875461101532
217.125,4.8125,429,0.07004786282777786
190.0,6.03125,430,0.09953729808330536
229.625,4.5,431,0.14022867381572723
241.125,8.9375,432,0.08685857802629471
208.875,4.4375,433,0.0847654938697815
186.375,10.0,434,0.10728821158409119
242.625,4.6875,435,0.08642718940973282
486.625,2.6875,436,0.08862394839525223
204.0,10.0,437,0.05241725221276283
476.125,3.3125,438,0.10311027616262436
310.0,7.40625,439,0.0831819400191307
213.5,9.3125,440,0.06493300199508667
491.375,2.625,441,0.0971209853887558
320.75,5.25,442,0.03835182264447212
624.25,0.75,443,0.08151832222938538
171.625,4.5,444,0.04423927888274193
315.375,8.6875,445,0.13074545562267303
373.875,4.5,446,0.06959632784128189
510.375,3.375,447,0.06166256591677666
209.0,10.0,448,0.0514538511633873
408.125,7.375,449,0.09904083609580994
178.5,5.1875,450,0.04023963585495949
685.375,0.6875,451,0.1883222907781601
365.0,5.1875,452,0.04241384193301201
516.75,4.0625,453,0.07949459552764893
636.125,1.4375,454,0.038332000374794006
186.0,10.0,455,0.03254470229148865
259.5,4.5,456,0.1736692637205124
178.5,9.3125,457,0.08778028190135956
188.5,5.1875,458,0.10435712337493896
203.875,8.875,459,0.23454394936561584
163.125,10.0,460,0.11852046847343445
600.875,0.75,461,0.09274514019489288
162.625,8.4375,462,0.04486950486898422
504.375,3.875,463,0.09778977930545807
202.625,5.0,464,0.03037780150771141
279.375,5.59375,465,0.1613873690366745
434.25,2.8125,466,0.0787070021033287
277.875,4.5,467,0.07687871903181076
140.375,4.5,468,0.08616986870765686
768.0,-0.5,469,0.11211618036031723
216.25,8.9375,470,0.01767597906291485
195.125,10.0,471,0.1153518334031105
639.0,0.75,472,0.11872997879981995
449.125,6.0625,473,0.02981289103627205
259.375,10.0,474,0.037575870752334595
100.75,6.5625,475,0.04083483666181564
187.625,4.65625,476,0.18771444261074066
509.0,2.375,477,0.1739567518234253
279.875,4.5,478,0.047935884445905685
218.625,9.5,479,0.0968763455748558
121.875,10.0,480,0.15069884061813354
311.75,4.625,481,0.16736005246639252
320.875,9.46875,482,0.0962345078587532
251.375,8.0,483,0.04189851135015488
344.25,8.125,484,0.09069029986858368
222.375,4.5,485,0.04181512072682381
226.125,6.5625,486,0.15286849439144135
157.75,10.0,487,0.12396802753210068
254.125,9.3125,488,0.13953666388988495
361.625,5.9375,489,0.07931935042142868
178.0,10.0,490,0.07530562579631805
158.375,10.0,491,0.08932575583457947
300.5,4.1875,492,0.07195616513490677
410.875,5.3125,493,0.15554937720298767
234.375,7.5625,494,0.10217590630054474
195.75,6.03125,495,0.10840440541505814
153.875,10.0,496,0.14774221181869507
298.875,5.125,497,0.12374435365200043
220.75,9.3125,498,0.09033410251140594
343.125,7.8125,499,0.08566625416278839
188.0,10.0,500,0.06560356914997101
132.0,10.0,501,0.14145469665527344
538.0,4.0625,502,0.1645340919494629
313.875,8.6875,503,0.05045462027192116
255.5,4.1875,504,0.07634218037128448
162.5,7.625,505,0.09750770777463913
359.5,7.5,506,0.147383451461792
291.875,4.03125,507,0.08635224401950836
82.25,4.3125,508,0.07016726583242416
224.875,5.625,509,0.333779513835907
202.5,9.625,510,0.12607307732105255
132.25,9.25,511,0.20463737845420837
236.5,7.125,512,0.23667404055595398
229.0,9.3125,513,0.11578205227851868
242.875,10.0,514,0.09831508994102478
164.375,5.75,515,0.0907113328576088
442.875,2.875,516,0.25614944100379944
696.5,2.75,517,0.09156320989131927
300.375,10.0,518,0.05145278200507164
211.5,9.0,519,0.08198893070220947
321.0,6.75,520,0.11250372231006622
188.375,5.625,521,0.1314222514629364
210.25,9.3125,522,0.08857052028179169
269.0,10.0,523,0.14112530648708344
182.875,10.0,524,0.06535892188549042
216.75,5.1875,525,0.12341097742319107
191.625,10.0,526,0.15602301061153412
236.625,8.625,527,0.1416538953781128
471.375,6.9375,528,0.12430118769407272
208.5,7.25,529,0.06134164333343506
291.625,4.6875,530,0.11236963421106339
185.25,7.9375,531,0.1267199069261551
348.0,5.9375,532,0.1837097555398941
491.125,4.75,533,0.08374137431383133
238.375,9.46875,534,0.03831961005926132
128.25,7.25,535,0.14314119517803192
634.75,2.375,536,0.24154780805110931
170.125,10.0,537,0.061313528567552567
620.875,0.4375,538,0.15034553408622742
362.125,6.625,539,0.05605650320649147
288.125,10.0,540,0.08854707330465317
402.625,6.3125,541,0.09623762965202332
273.625,7.25,542,0.10736259073019028
399.625,5.9375,543,0.06767015159130096
193.5,6.25,544,0.06953328847885132
235.125,5.53125,545,0.21858030557632446
417.0,3.90625,546,0.14850878715515137
412.75,3.25,547,0.12281889468431473
245.0,10.0,548,0.09312507510185242
206.5,10.0,549,0.08081424236297607
407.5,4.65625,550,0.1202407106757164
283.125,7.9375,551,0.08981911092996597
248.625,10.0,552,0.15146401524543762
208.5,4.5,553,0.18701820075511932
140.875,10.0,554,0.15127600729465485
185.0,10.0,555,0.18049871921539307
298.0,8.1875,556,0.07564859092235565
249.25,10.0,557,0.0915829986333847
141.375,10.0,558,0.11286303400993347
197.0,10.0,559,0.1428230255842209
134.375,10.0,560,0.158772274851799
192.875,8.9375,561,0.19165825843811035
134.25,5.875,562,0.12402217835187912
420.125,6.5,563,0.141618549823761
264.5,10.0,564,0.05929850414395332
262.125,7.0625,565,0.14765168726444244
161.875,10.0,566,0.10255935043096542
242.75,5.84375,567,0.07356054335832596
368.625,4.875,568,0.1488918513059616
205.375,10.0,569,0.06630092859268188
192.125,10.0,570,0.12842167913913727
263.625,7.625,571,0.15075567364692688
404.0,3.25,572,0.13609272241592407
105.25,10.0,573,0.08138678967952728
136.375,10.0,574,0.16691954433918
162.625,10.0,575,0.16421125829219818
144.125,10.0,576,0.18884021043777466
363.875,8.0,577,0.19124199450016022
264.5,5.6875,578,0.09127862751483917
313.625,3.875,579,0.13482557237148285
157.25,5.875,580,0.09409667551517487
178.625,10.0,581,0.13239844143390656
383.5,7.4375,582,0.25793731212615967
277.75,10.0,583,0.07135463505983353
427.125,5.3125,584,0.07237338274717331
111.0,10.0,585,0.10482843965291977
323.875,5.25,586,0.2239977866411209
215.625,8.625,587,0.09190858900547028
206.625,7.21875,588,0.14461569488048553
174.375,9.3125,589,0.11531190574169159
186.625,6.1875,590,0.13539473712444305
198.25,8.0,591,0.19598938524723053
277.0,7.3125,592,0.24805213510990143
219.375,7.25,593,0.16541323065757751
295.5,7.25,594,0.1754317283630371
297.375,7.75,595,0.10356484353542328
205.75,5.1875,596,0.13290075957775116
224.0,10.0,597,0.11519163101911545
210.375,10.0,598,0.1373920887708664
196.25,9.3125,599,0.12072858959436417
262.125,4.0625,600,0.10257044434547424
218.25,9.46875,601,0.18650424480438232
221.375,9.5,602,0.0987231656908989
274.25,8.6875,603,0.09171952307224274
275.5,10.0,604,0.09881936013698578
543.125,2.0,605,0.07274884730577469
129.125,10.0,606,0.0891827717423439
196.125,5.875,607,0.15067249536514282
155.375,10.0,608,0.12265793234109879
345.75,3.25,609,0.09739869087934494
186.0,10.0,610,0.06711325794458389
247.25,9.3125,611,0.20664891600608826
346.125,6.03125,612,0.12753774225711823
454.125,4.0625,613,0.08951020240783691
316.375,7.3125,614,0.08897195756435394
180.5,8.625,615,0.12388765066862106
228.25,4.0,616,0.12042492628097534
99.125,5.1875,617,0.13967137038707733
263.625,10.0,618,0.3239205777645111
241.625,10.0,619,0.09788628667593002
184.625,10.0,620,0.1061662882566452
686.75,0.125,621,0.1344744712114334
168.375,4.96875,622,0.06029559299349785
220.875,10.0,623,0.17040187120437622
173.75,10.0,624,0.1414373815059662
128.0,7.34375,625,0.16329151391983032
339.0,6.9375,626,0.18662956357002258
396.75,3.25,627,0.13372735679149628
296.625,4.65625,628,0.13218332827091217
199.25,9.3125,629,0.17430900037288666
386.875,5.0,630,0.22463591396808624
261.125,8.625,631,0.0679684653878212
579.5,2.1875,632,0.09444653242826462
319.0,10.0,633,0.10469696670770645
374.5,3.0625,634,0.12515820562839508
164.5,8.625,635,0.11040221154689789
147.875,6.5,636,0.23103541135787964
440.875,6.4375,637,0.20043234527111053
262.75,4.65625,638,0.09600157290697098
193.5,4.125,639,0.09185831993818283
230.75,9.5,640,0.24214786291122437
128.75,9.3125,641,0.2358950525522232
162.625,7.9375,642,0.24862739443778992
199.375,5.875,643,0.35719284415245056
227.125,9.125,644,0.18454504013061523
300.125,5.1875,645,0.0912187397480011
254.0,7.5625,646,0.1015796810388565
187.125,10.0,647,0.13439854979515076
257.875,9.5,648,0.26704829931259155
588.625,2.0,649,0.06260279566049576
439.75,5.375,650,0.05960996821522713
164.75,10.0,651,0.06728354841470718
142.375,10.0,652,0.2141101211309433
256.125,6.5625,653,0.26216331124305725
434.375,3.9375,654,0.13315542042255402
288.25,8.9375,655,0.09863496571779251
212.625,7.9375,656,0.1576928049325943
219.5,4.8125,657,0.15325918793678284
332.375,5.125,658,0.30054008960723877
296.5,6.375,659,0.11618559807538986
197.25,9.3125,660,0.1020331159234047
302.625,7.25,661,0.18926289677619934
232.875,7.9375,662,0.10176858305931091
286.5,3.875,663,0.1451680213212967
463.125,3.625,664,0.06785804033279419
419.125,5.75,665,0.0732540413737297
370.875,4.8125,666,0.09213680773973465
229.875,8.25,667,0.07854552567005157
402.875,4.0625,668,0.0819442942738533
175.5,8.09375,669,0.07552541792392731
437.0,2.625,670,0.2556913495063782
287.375,5.8125,671,0.046532854437828064
227.125,10.0,672,0.15663962066173553
188.0,10.0,673,0.07209551334381104
219.0,8.4375,674,0.12789468467235565
228.375,5.1875,675,0.09376630932092667
403.625,3.375,676,0.19519659876823425
212.375,8.625,677,0.12225194275379181
160.625,10.0,678,0.11138886213302612
417.75,3.875,679,0.09802573174238205
381.875,4.75,680,0.10176067799329758
214.5,6.5625,681,0.11412607133388519
221.125,7.40625,682,0.16462242603302002
237.75,10.0,683,0.3439498543739319
499.875,3.3125,684,0.0726972445845604
113.25,8.625,685,0.06368297338485718
237.875,10.0,686,0.24002282321453094
255.5,9.6875,687,0.13694286346435547
465.625,7.375,688,0.24574285745620728
341.0,5.9375,689,0.06866341084241867
180.0,9.3125,690,0.15681792795658112
143.5,10.0,691,0.1296853870153427
176.5,10.0,692,0.3281411826610565
141.5,7.9375,693,0.13099844753742218
196.0,5.1875,694,0.16844862699508667
153.625,10.0,695,0.1168469488620758
99.125,10.0,696,0.14511427283287048
510.75,4.1875,697,0.2439689040184021
205.125,4.6875,698,0.06398214399814606
205.375,7.71875,699,0.2014126181602478
163.75,5.875,700,0.13396906852722168
142.5,8.625,701,0.2866838872432709
484.875,2.40625,702,0.1962510198354721
141.625,9.3125,703,0.07042358815670013
106.5,5.875,704,0.19584114849567413
148.125,10.0,705,0.2071245014667511
432.5,3.25,706,0.22919785976409912
419.0,3.53125,707,0.09329555183649063
227.25,5.375,708,0.10776077955961227
143.0,9.3125,709,0.19509725272655487
292.125,6.75,710,0.15324313938617706
216.375,10.0,711,0.11364033818244934
257.125,9.3125,712,0.17213280498981476
223.0,8.625,713,0.11044047772884369
139.5,10.0,714,0.16141977906227112
222.625,7.09375,715,0.08857801556587219
384.625,3.875,716,0.1603180468082428
190.0,8.625,717,0.084990493953228
148.875,10.0,718,0.17632748186588287
227.25,6.5625,719,0.1753891408443451
330.0,6.375,720,0.14472118020057678
221.25,10.0,721,0.21241401135921478
128.75,8.625,722,0.145597904920578
145.125,10.0,723,0.30378758907318115
187.25,10.0,724,0.14558181166648865
225.75,9.875,725,0.04966375604271889
155.125,9.5,726,0.13477151095867157
156.625,8.625,727,0.09649207442998886
302.75,4.5,728,0.26935404539108276
132.5,4.5,729,0.11710499972105026
335.625,6.4375,730,0.2922026515007019
250.75,5.875,731,0.12346047163009644
298.625,10.0,732,0.13579826056957245
289.375,5.4375,733,0.1285879909992218
171.5,5.875,734,0.1416161209344864
181.75,10.0,735,0.27476873993873596
139.5,9.3125,736,0.1743062436580658
193.625,10.0,737,0.33480390906333923
183.5,8.625,738,0.09395365417003632
223.875,10.0,739,0.14690905809402466
211.75,10.0,740,0.11364594846963882
209.125,4.65625,741,0.09558899700641632
768.0,-0.5,742,0.20112267136573792
183.625,9.3125,743,0.019245784729719162
216.625,10.0,744,0.163778617978096
134.125,10.0,745,0.08845832198858261
417.625,3.375,746,0.3245777189731598
202.125,8.9375,747,0.13154730200767517
380.0,5.5625,748,0.13465465605258942
147.125,10.0,749,0.14106544852256775
147.375,10.0,750,0.21518486738204956
153.625,7.25,751,0.16507478058338165
167.25,7.9375,752,0.32248347997665405
135.0,8.625,753,0.15733672678470612
243.75,10.0,754,0.21444754302501678
673.875,0.25,755,0.07781750708818436
248.5,8.625,756,0.04783288761973381
123.375,10.0,757,0.11971653997898102
115.5,10.0,758,0.2620358467102051
132.0,10.0,759,0.3912048637866974
320.25,4.5625,760,0.21176555752754211
190.625,9.5,761,0.13147607445716858
223.625,5.28125,762,0.15007220208644867
315.75,10.0,763,0.13542522490024567
235.0,9.3125,764,0.08399975299835205
222.625,7.03125,765,0.13762401044368744
313.75,4.5,766,0.1655329316854477
211.625,7.8125,767,0.04052566736936569
281.375,10.0,768,0.21965205669403076
226.625,10.0,769,0.06684617698192596
313.125,7.25,770,0.08148885518312454
244.75,6.71875,771,0.06331267952919006
223.5,8.625,772,0.14918817579746246
265.75,5.1875,773,0.1519157737493515
305.875,9.5,774,0.11985894292593002
189.0,4.5625,775,0.1271795928478241
256.875,5.875,776,0.15979674458503723
169.75,5.1875,777,0.13675661385059357
197.0,10.0,778,0.096716970205307
253.75,10.0,779,0.10754525661468506
233.25,7.25,780,0.11032665520906448
415.75,3.875,781,0.1705363392829895
248.875,7.25,782,0.12308476865291595
212.125,5.1875,783,0.1692444384098053
236.25,10.0,784,0.1657235026359558
415.375,3.25,785,0.08089538663625717
228.375,5.6875,786,0.09857363998889923
324.0,10.0,787,0.17706358432769775
177.375,10.0,788,0.09538298845291138
250.75,10.0,789,0.17073369026184082
162.375,10.0,790,0.07811237126588821
274.125,7.40625,791,0.11328648775815964
258.5,9.3125,792,0.07422222942113876
186.5,5.1875,793,0.12932276725769043
261.75,5.75,794,0.14435124397277832
266.75,9.3125,795,0.09784842282533646
224.25,10.0,796,0.10491062700748444
516.75,2.75,797,0.09930391609668732
110.5,10.0,798,0.077452152967453
165.625,7.25,799,0.2686651647090912
211.25,10.0,800,0.17023761570453644
266.375,8.1875,801,0.10523432493209839
238.25,4.6875,802,0.09533649682998657
391.0,3.75,803,0.13026781380176544
401.125,5.9375,804,0.09809491783380508
194.875,4.125,805,0.07394688576459885
258.0,9.0,806,0.14233405888080597
313.0,4.5,807,0.0649048462510109
184.375,8.625,808,0.12543998658657074
299.875,7.25,809,0.18164467811584473
258.0,10.0,810,0.12340577691793442
505.625,2.875,811,0.1779535859823227
392.0,3.75,812,0.07084697484970093
236.125,8.6875,813,0.08263597637414932
238.5,5.875,814,0.12904195487499237
216.75,5.1875,815,0.11747915297746658
251.0,5.0,816,0.25464150309562683
303.625,4.0,817,0.1397635042667389
177.0,4.6875,818,0.11929391324520111
211.5,10.0,819,0.14933042228221893
449.375,4.625,820,0.08052319288253784
171.75,10.0,821,0.06752104312181473
184.25,6.5625,822,0.10332595556974411
210.375,10.0,823,0.13432471454143524
213.625,6.5625,824,0.09642072767019272
479.5,3.5,825,0.12863105535507202
230.25,10.0,826,0.1143442913889885
151.0,10.0,827,0.09142180532217026
351.625,3.875,828,0.18806536495685577
356.0,5.1875,829,0.07957339286804199
212.125,5.875,830,0.09816717356443405
204.375,4.5,831,0.19819623231887817
163.875,8.625,832,0.06981479376554489
316.875,4.375,833,0.18107721209526062
220.75,10.0,834,0.11201504617929459
202.625,5.875,835,0.07154392451047897
152.625,10.0,836,0.1437431424856186
212.625,10.0,837,0.20572970807552338
275.25,3.875,838,0.12208603322505951
428.5,4.6875,839,0.09611256420612335
236.25,5.03125,840,0.09311848133802414
198.625,8.625,841,0.07780684530735016
326.75,10.0,842,0.3530248701572418
276.625,10.0,843,0.10044166445732117
314.375,4.1875,844,0.10113602876663208
351.5,10.0,845,0.12338964641094208
194.125,9.5,846,0.05944409593939781
565.25,2.0,847,0.1969933956861496
260.25,5.875,848,0.047936346381902695
481.625,4.65625,849,0.08723993599414825
183.375,10.0,850,0.08004945516586304
178.25,5.1875,851,0.09794054180383682
288.0,5.875,852,0.17142193019390106
199.375,9.46875,853,0.1326465904712677
142.375,10.0,854,0.18600700795650482
272.125,8.15625,855,0.3453380763530731
144.5,10.0,856,0.07676351815462112
197.875,10.0,857,0.08472684770822525
383.75,6.6875,858,0.16852477192878723
241.125,8.625,859,0.09077489376068115
137.375,8.625,860,0.21059082448482513
412.5,4.25,861,0.2792460322380066
169.0,10.0,862,0.07003683596849442
174.75,10.0,863,0.12934426963329315
152.0,7.9375,864,0.06738654524087906
372.375,3.25,865,0.2336745709180832
267.0,5.0,866,0.09592395275831223
333.25,7.3125,867,0.09242938458919525
231.625,9.3125,868,0.15530864894390106
252.875,4.3125,869,0.13731873035430908
290.0,4.5,870,0.1175229474902153
254.375,6.5,871,0.1126767098903656
282.125,4.96875,872,0.14775243401527405
211.75,6.53125,873,0.07733774185180664
143.75,4.5,874,0.17620441317558289
768.0,-0.5,875,0.17394492030143738
290.75,5.9375,876,0.04149261862039566
246.0,4.5,877,0.1713363379240036
260.875,10.0,878,0.16584745049476624
166.0,10.0,879,0.07556039094924927
161.25,10.0,880,0.15624988079071045
413.25,4.03125,881,0.263129860162735
