completions/train/mean_length,actor/train/kl,rewards/train/score/mean,_step
134.625,0.15056945383548737,10.0,1408
310.125,0.27617573738098145,9.3125,1409
189.75,0.14652752876281738,10.0,1410
170.375,0.3159816265106201,10.0,1411
205.375,0.39382296800613403,10.0,1412
359.875,0.2986235022544861,8.625,1413
188.75,0.19307664036750793,10.0,1414
438.0,0.24798546731472015,7.9375,1415
352.75,0.09762106090784073,6.6875,1416
218.5,0.15145619213581085,10.0,1417
166.25,0.22515161335468292,10.0,1418
295.75,0.20978127419948578,5.59375,1419
324.5,0.25066128373146057,5.875,1420
403.375,0.20409195125102997,6.3125,1421
543.75,0.17159609496593475,2.96875,1422
258.875,0.1912616789340973,8.0,1423
254.875,0.22082002460956573,8.625,1424
199.75,0.28001081943511963,10.0,1425
298.125,0.29465264081954956,3.6875,1426
424.875,0.24661631882190704,8.8125,1427
154.0,0.15290018916130066,9.0,1428
479.75,0.4125256836414337,4.03125,1429
205.75,0.14050966501235962,9.3125,1430
332.125,0.30770179629325867,8.46875,1431
341.5,0.253717839717865,5.1875,1432
190.125,0.2324097454547882,10.0,1433
335.75,0.129022479057312,10.0,1434
358.625,0.20075513422489166,6.625,1435
574.5,0.16768091917037964,2.6875,1436
365.375,0.13934578001499176,9.3125,1437
291.25,0.1137656420469284,4.5,1438
282.875,0.3011687994003296,4.5625,1439
196.875,0.2379617840051651,9.3125,1440
163.875,0.2563748061656952,10.0,1441
262.5,0.42313268780708313,7.25,1442
589.625,0.26449719071388245,4.75,1443
319.625,0.09405747801065445,8.0,1444
284.75,0.18255147337913513,6.1875,1445
410.625,0.2969348728656769,5.25,1446
308.5,0.24838945269584656,4.5,1447
325.0,0.22703467309474945,5.5,1448
336.875,0.17027528584003448,7.4375,1449
183.25,0.24750405550003052,6.5625,1450
257.375,0.4749384820461273,10.0,1451
542.875,0.2404056042432785,5.375,1452
464.25,0.18836143612861633,5.625,1453
586.0,0.19091428816318512,2.625,1454
207.5,0.19705326855182648,4.125,1455
275.875,0.3175176978111267,7.0,1456
310.0,0.297620564699173,4.6875,1457
173.0,0.17316682636737823,5.96875,1458
245.375,0.3430902659893036,10.0,1459
266.125,0.17066027224063873,10.0,1460
339.0,0.18466787040233612,8.6875,1461
296.875,0.10085510462522507,10.0,1462
201.25,0.15530654788017273,6.6875,1463
163.875,0.3082026243209839,10.0,1464
619.625,0.17918874323368073,2.0625,1465
228.75,0.11291433125734329,9.3125,1466
257.5,0.28181228041648865,10.0,1467
551.125,0.17271050810813904,2.5625,1468
249.375,0.1393735259771347,4.5,1469
212.875,0.1944345086812973,5.875,1470
269.375,0.31804871559143066,8.625,1471
347.5,0.21714241802692413,8.6875,1472
334.25,0.08914928138256073,5.1875,1473
387.125,0.27208518981933594,6.0,1474
235.5,0.20926493406295776,9.3125,1475
425.125,0.29305222630500793,6.8125,1476
440.5,0.1497551053762436,3.75,1477
413.5,0.2436879426240921,7.9375,1478
209.5,0.1624998301267624,5.0,1479
223.875,0.3156314790248871,5.0625,1480
203.0,0.38198691606521606,10.0,1481
744.125,0.29101696610450745,0.125,1482
452.25,0.11937900632619858,4.5625,1483
306.25,0.14069585502147675,4.5,1484
191.125,0.34320226311683655,9.3125,1485
298.125,0.19149328768253326,8.8125,1486
229.75,0.2011762261390686,10.0,1487
403.375,0.1802712082862854,5.4375,1488
169.0,0.24831151962280273,7.9375,1489
221.125,0.22126436233520508,7.75,1490
252.375,0.24195772409439087,9.875,1491
219.875,0.2357328087091446,10.0,1492
383.625,0.1429925560951233,5.28125,1493
250.0,0.1384720653295517,9.3125,1494
261.375,0.22848844528198242,4.84375,1495
502.875,0.23641857504844666,4.3125,1496
202.625,0.18177951872348785,7.25,1497
243.125,0.26421523094177246,5.1875,1498
230.75,0.21560770273208618,6.625,1499
266.125,0.3120172917842865,8.625,1500
190.75,0.17842327058315277,9.3125,1501
319.0,0.3277694880962372,7.03125,1502
490.875,0.0911157950758934,4.75,1503
213.125,0.10612107813358307,9.875,1504
459.25,0.1154201552271843,4.4375,1505
227.625,0.1789347380399704,10.0,1506
288.625,0.19907908141613007,10.0,1507
282.875,0.15423782169818878,10.0,1508
145.125,0.10014288872480392,10.0,1509
389.75,0.2909933626651764,5.9375,1510
291.75,0.1584523469209671,6.15625,1511
434.875,0.14161178469657898,4.625,1512
333.5,0.1315944790840149,5.1875,1513
270.375,0.17018763720989227,10.0,1514
223.625,0.1630883663892746,4.5,1515
328.875,0.2779872715473175,10.0,1516
198.75,0.19679050147533417,10.0,1517
295.25,0.15009906888008118,5.34375,1518
198.375,0.3424694240093231,7.9375,1519
332.0,0.22905823588371277,10.0,1520
349.0,0.12956218421459198,10.0,1521
195.875,0.13691669702529907,9.3125,1522
247.0,0.19344988465309143,10.0,1523
176.25,0.14697818458080292,10.0,1524
517.75,0.23079288005828857,4.6875,1525
223.5,0.17180103063583374,8.09375,1526
362.875,0.32354891300201416,4.5,1527
277.625,0.23345035314559937,6.5625,1528
215.5,0.23421096801757812,8.3125,1529
219.75,0.23714318871498108,10.0,1530
272.875,0.2268141806125641,9.46875,1531
272.625,0.1935913860797882,7.9375,1532
268.875,0.20481429994106293,5.1875,1533
242.125,0.2946670353412628,10.0,1534
324.75,0.17535091936588287,8.625,1535
160.125,0.1600552499294281,8.3125,1536
272.25,0.2934204936027527,4.5,1537
268.125,0.237873375415802,8.625,1538
332.25,0.24301011860370636,5.5,1539
550.25,0.24633978307247162,3.53125,1540
452.75,0.12083008885383606,5.375,1541
217.375,0.17550043761730194,7.25,1542
357.125,0.2931114435195923,3.875,1543
258.625,0.18469233810901642,4.5625,1544
177.125,0.3275320827960968,10.0,1545
244.75,0.36806732416152954,5.875,1546
232.125,0.16744893789291382,9.5,1547
113.75,0.24099978804588318,10.0,1548
305.0,0.3130142092704773,7.375,1549
268.875,0.15489453077316284,7.25,1550
339.375,0.2454511970281601,9.0,1551
338.125,0.2095494121313095,10.0,1552
307.25,0.1696740686893463,6.71875,1553
205.75,0.19431617856025696,5.1875,1554
222.125,0.4800766706466675,4.5,1555
191.375,0.18920817971229553,10.0,1556
161.625,0.4428085386753082,9.3125,1557
305.5,0.4251108169555664,8.6875,1558
306.375,0.11650647222995758,4.5,1559
210.5,0.21569424867630005,9.3125,1560
201.875,0.21714335680007935,10.0,1561
165.0,0.3425499200820923,10.0,1562
308.0,0.31777000427246094,2.5,1563
186.625,0.232305645942688,7.875,1564
286.75,0.22872427105903625,9.375,1565
198.625,0.19266372919082642,9.75,1566
202.125,0.30268600583076477,9.3125,1567
597.25,0.20804353058338165,2.53125,1568
216.75,0.17077481746673584,10.0,1569
514.0,0.10524577647447586,3.8125,1570
332.375,0.26118409633636475,6.25,1571
656.25,0.3400872051715851,1.90625,1572
452.75,0.12593822181224823,7.9375,1573
345.75,0.07811582088470459,6.625,1574
291.375,0.1507413536310196,10.0,1575
270.0,0.22238585352897644,8.5,1576
422.25,0.28285911679267883,6.25,1577
260.0,0.20371754467487335,7.9375,1578
116.0,0.1796136051416397,10.0,1579
310.375,0.4553414285182953,6.5625,1580
296.375,0.17179156839847565,7.5,1581
309.875,0.16744831204414368,9.3125,1582
237.0,0.15004180371761322,8.625,1583
447.875,0.17881125211715698,4.5625,1584
263.0,0.20686106383800507,5.25,1585
323.25,0.27355411648750305,6.9375,1586
267.25,0.23783732950687408,6.25,1587
231.625,0.15821625292301178,9.375,1588
354.375,0.1845136433839798,6.34375,1589
205.375,0.20976898074150085,5.9375,1590
359.25,0.21574096381664276,10.0,1591
274.75,0.16950321197509766,6.5625,1592
388.375,0.22043751180171967,2.75,1593
376.375,0.14654646813869476,5.5625,1594
320.375,0.24087539315223694,7.28125,1595
459.375,0.161814346909523,7.25,1596
238.625,0.16778863966464996,4.5,1597
225.875,0.22550521790981293,8.5,1598
261.125,0.18894562125205994,8.0,1599
261.75,0.1943352073431015,8.625,1600
366.375,0.15091347694396973,9.375,1601
169.625,0.07292494922876358,9.5,1602
219.875,0.2570056617259979,5.1875,1603
502.75,0.22337648272514343,10.0,1604
182.5,0.14717024564743042,7.34375,1605
432.0,0.3366769254207611,9.0,1606
240.375,0.12188518047332764,7.9375,1607
240.75,0.36182165145874023,10.0,1608
167.375,0.0839872658252716,8.09375,1609
189.875,0.17559067904949188,7.03125,1610
423.875,0.17977356910705566,3.25,1611
199.875,0.18980036675930023,8.625,1612
398.875,0.31237319111824036,9.3125,1613
191.625,0.15496401488780975,9.3125,1614
401.25,0.31167465448379517,8.625,1615
329.75,0.10115189105272293,10.0,1616
141.25,0.14225633442401886,6.03125,1617
271.375,0.43223077058792114,5.1875,1618
308.125,0.2606818974018097,10.0,1619
184.375,0.09361187368631363,10.0,1620
461.375,0.32158157229423523,3.9375,1621
299.0,0.1397259682416916,10.0,1622
348.625,0.12919554114341736,5.1875,1623
149.625,0.20446205139160156,10.0,1624
445.25,0.3544248640537262,5.875,1625
428.5,0.20086902379989624,9.125,1626
284.25,0.14378121495246887,6.625,1627
154.625,0.2053767442703247,10.0,1628
329.125,0.09734630584716797,5.90625,1629
240.5,0.1336192637681961,8.625,1630
296.125,0.2748948037624359,6.75,1631
210.875,0.3230270743370056,7.25,1632
178.125,0.2591320276260376,10.0,1633
212.625,0.30841201543807983,10.0,1634
335.375,0.2384343445301056,6.625,1635
164.375,0.2162034660577774,10.0,1636
242.0,0.35729944705963135,10.0,1637
388.625,0.2972801625728607,8.5,1638
481.125,0.11617549508810043,5.71875,1639
228.75,0.16302932798862457,7.5,1640
279.25,0.22043614089488983,9.3125,1641
714.875,0.26252779364585876,1.375,1642
284.5,0.11832832545042038,8.78125,1643
235.25,0.19066199660301208,9.46875,1644
253.5,0.1843215823173523,8.625,1645
282.125,0.16597966849803925,7.4375,1646
383.25,0.32741278409957886,4.5,1647
357.125,0.1789458990097046,4.65625,1648
475.625,0.21023757755756378,5.40625,1649
155.75,0.14473068714141846,9.75,1650
238.375,0.25447410345077515,5.875,1651
187.25,0.23553411662578583,10.0,1652
457.375,0.13982993364334106,4.84375,1653
249.5,0.18775847554206848,9.5,1654
314.25,0.16412773728370667,4.5,1655
214.0,0.2406562715768814,10.0,1656
344.25,0.2278437614440918,4.65625,1657
402.0,0.21312592923641205,8.78125,1658
217.625,0.16060833632946014,9.3125,1659
388.375,0.28040602803230286,5.0,1660
337.25,0.18202418088912964,4.6875,1661
383.125,0.27366703748703003,5.1875,1662
162.0,0.14324837923049927,10.0,1663
500.5,0.4743845462799072,6.6875,1664
316.625,0.18748798966407776,5.1875,1665
580.75,0.22033901512622833,2.0,1666
740.0,0.11927355080842972,0.125,1667
323.75,0.10582631081342697,5.28125,1668
516.75,0.25091707706451416,6.5625,1669
370.875,0.12486381828784943,8.1875,1670
325.25,0.21185436844825745,8.625,1671
411.75,0.21466021239757538,4.3125,1672
489.625,0.20844672620296478,5.3125,1673
330.125,0.1958564668893814,8.625,1674
424.625,0.21799704432487488,9.3125,1675
546.25,0.15237762033939362,5.75,1676
337.375,0.17132528126239777,6.9375,1677
458.75,0.1815318614244461,5.1875,1678
363.125,0.2468378096818924,7.875,1679
464.875,0.22186951339244843,5.375,1680
341.0,0.17391367256641388,5.1875,1681
300.875,0.1795014590024948,8.625,1682
220.875,0.11173274368047714,10.0,1683
299.75,0.17952415347099304,8.625,1684
507.5,0.21571294963359833,4.5,1685
402.625,0.1327761709690094,7.46875,1686
166.375,0.15848985314369202,10.0,1687
290.625,0.33343589305877686,7.0,1688
263.5,0.1424233764410019,10.0,1689
194.0,0.14934688806533813,10.0,1690
435.5,0.2856997847557068,3.875,1691
255.125,0.22567126154899597,8.78125,1692
484.25,0.22017142176628113,5.5,1693
205.75,0.1603836864233017,10.0,1694
156.5,0.23637080192565918,8.125,1695
220.125,0.5205973386764526,8.625,1696
335.0,0.2701680064201355,7.375,1697
242.625,0.15293985605239868,8.875,1698
315.375,0.17969757318496704,10.0,1699
277.25,0.12804296612739563,7.0,1700
168.25,0.17564177513122559,4.5,1701
302.25,0.17330561578273773,10.0,1702
293.25,0.16113097965717316,9.3125,1703
274.25,0.19227895140647888,8.875,1704
351.5,0.2738002836704254,7.9375,1705
198.0,0.2036134898662567,4.5,1706
289.125,0.3647802472114563,7.625,1707
268.375,0.240725576877594,10.0,1708
413.75,0.16794972121715546,7.9375,1709
312.0,0.11687430739402771,8.6875,1710
201.25,0.10071569681167603,10.0,1711
251.625,0.2537688910961151,7.25,1712
187.125,0.21715351939201355,10.0,1713
307.125,0.3222607374191284,7.0,1714
281.75,0.26602017879486084,7.25,1715
344.875,0.22323119640350342,4.875,1716
452.75,0.17854221165180206,3.3125,1717
257.375,0.26856186985969543,6.5625,1718
467.125,0.14017991721630096,3.875,1719
224.75,0.30106306076049805,7.875,1720
712.75,0.28973400592803955,1.5,1721
381.625,0.12464174628257751,9.3125,1722
173.25,0.3160196542739868,8.75,1723
277.625,0.3018840551376343,4.8125,1724
191.375,0.2539357542991638,6.9375,1725
294.5,0.35157129168510437,5.34375,1726
213.125,0.23961244523525238,10.0,1727
223.875,0.10051281005144119,9.3125,1728
237.375,0.14007361233234406,9.875,1729
155.0,0.09871421009302139,8.625,1730
151.875,0.3132261633872986,10.0,1731
283.75,0.32704979181289673,5.1875,1732
287.5,0.29623109102249146,10.0,1733
611.375,0.11299688369035721,3.25,1734
240.0,0.224673330783844,10.0,1735
235.0,0.2012428492307663,8.625,1736
521.375,0.17875751852989197,3.9375,1737
168.875,0.20399035513401031,10.0,1738
387.0,0.2690761089324951,3.9375,1739
404.75,0.12984396517276764,8.6875,1740
565.25,0.18110597133636475,4.6875,1741
301.875,0.13226935267448425,7.71875,1742
207.75,0.1682388186454773,9.3125,1743
221.25,0.3007655143737793,10.0,1744
179.0,0.16059237718582153,9.875,1745
239.0,0.35536935925483704,9.3125,1746
238.75,0.2658654451370239,6.5625,1747
371.375,0.15359343588352203,4.65625,1748
357.5,0.1907988041639328,4.875,1749
377.625,0.26320892572402954,3.875,1750
286.375,0.18700455129146576,10.0,1751
247.125,0.10548018664121628,10.0,1752
636.125,0.10078296810388565,2.8125,1753
259.25,0.12095530331134796,10.0,1754
572.875,0.2716273069381714,4.9375,1755
289.5,0.08469278365373611,6.375,1756
383.25,0.1681777983903885,7.8125,1757
238.5,0.13231827318668365,9.3125,1758
347.625,0.2253379076719284,5.875,1759
171.625,0.2746822237968445,9.3125,1760
337.875,0.3716638684272766,8.09375,1761
416.375,0.21284523606300354,9.3125,1762
409.5,0.20752520859241486,8.0,1763
204.375,0.25957828760147095,9.3125,1764
198.125,0.3047947585582733,10.0,1765
475.75,0.243393674492836,4.5,1766
318.125,0.21333709359169006,6.5,1767
260.875,0.20929771661758423,8.625,1768
400.75,0.21418797969818115,8.6875,1769
290.25,0.13307112455368042,8.625,1770
356.0,0.21653775870800018,10.0,1771
506.75,0.16050423681735992,3.875,1772
590.5,0.1599413901567459,8.6875,1773
600.875,0.12958276271820068,3.4375,1774
407.875,0.15403643250465393,5.3125,1775
183.5,0.25118130445480347,10.0,1776
329.0,0.23883956670761108,6.75,1777
157.0,0.14749515056610107,8.4375,1778
292.5,0.3525058627128601,8.0,1779
405.0,0.20398622751235962,4.75,1780
255.25,0.28688156604766846,6.5625,1781
181.375,0.4267021417617798,8.625,1782
319.125,0.32004645466804504,6.5625,1783
390.5,0.3314024806022644,6.75,1784
574.125,0.23829682171344757,3.25,1785
500.625,0.1768692433834076,4.875,1786
185.25,0.13253039121627808,9.875,1787
204.5,0.3515664041042328,10.0,1788
407.25,0.23451556265354156,5.375,1789
360.25,0.22284568846225739,5.9375,1790
307.625,0.19841617345809937,5.0,1791
264.25,0.2479402869939804,10.0,1792
449.625,0.1878943145275116,3.9375,1793
224.75,0.1430937647819519,5.1875,1794
259.25,0.34778204560279846,5.03125,1795
251.375,0.26770269870758057,4.5,1796
312.125,0.2310016006231308,6.5625,1797
572.625,0.24438811838626862,4.5625,1798
294.25,0.17439024150371552,6.25,1799
331.75,0.24735428392887115,7.25,1800
317.0,0.21185705065727234,4.625,1801
290.0,0.3127911388874054,10.0,1802
250.875,0.2619917094707489,10.0,1803
510.5,0.2974306344985962,4.71875,1804
170.5,0.22378408908843994,10.0,1805
288.75,0.48245999217033386,10.0,1806
194.0,0.08779682219028473,10.0,1807
333.5,0.3142058849334717,8.625,1808
270.125,0.2518899440765381,5.1875,1809
180.875,0.26871469616889954,10.0,1810
363.75,0.23768725991249084,10.0,1811
650.75,0.2515016496181488,2.3125,1812
242.75,0.20687063038349152,5.1875,1813
247.625,0.37865686416625977,10.0,1814
541.5,0.28622981905937195,3.875,1815
262.25,0.20760153234004974,4.5,1816
206.625,0.31654593348503113,9.3125,1817
234.5,0.24504536390304565,5.875,1818
481.125,0.4231778681278229,3.3125,1819
414.25,0.15851452946662903,7.3125,1820
219.25,0.14107047021389008,7.8125,1821
514.125,0.39157429337501526,4.3125,1822
238.625,0.12421523034572601,9.0,1823
560.0,0.2753988206386566,3.4375,1824
230.75,0.23552760481834412,7.9375,1825
361.0,0.35195192694664,4.0625,1826
473.75,0.17455682158470154,8.84375,1827
374.0,0.21274317800998688,7.9375,1828
410.625,0.2236754149198532,6.34375,1829
200.0,0.2126934826374054,8.9375,1830
673.0,0.32461312413215637,2.1875,1831
266.125,0.12579575181007385,7.71875,1832
141.625,0.36994239687919617,10.0,1833
327.25,0.3295900225639343,7.875,1834
325.0,0.1766977459192276,7.5625,1835
403.25,0.2365991175174713,8.6875,1836
464.375,0.11901342123746872,7.25,1837
289.375,0.20217448472976685,10.0,1838
244.5,0.22070451080799103,8.75,1839
282.125,0.1425897628068924,9.3125,1840
239.625,0.2223331779241562,9.3125,1841
338.125,0.15146425366401672,10.0,1842
237.0,0.1842331439256668,7.9375,1843
151.75,0.4455599784851074,5.875,1844
413.375,0.4769945442676544,10.0,1845
116.125,0.23281578719615936,10.0,1846
255.25,0.37748774886131287,9.75,1847
150.5,0.2676686644554138,10.0,1848
183.0,0.3935796022415161,10.0,1849
189.75,0.22162634134292603,6.3125,1850
323.375,0.21763962507247925,9.3125,1851
271.375,0.22547626495361328,6.59375,1852
438.75,0.19718995690345764,4.5,1853
255.5,0.20604892075061798,10.0,1854
184.5,0.12747634947299957,10.0,1855
286.125,0.3121751546859741,10.0,1856
234.125,0.18972156941890717,10.0,1857
208.875,0.22240452468395233,9.3125,1858
286.75,0.3478925824165344,5.1875,1859
281.875,0.2643696665763855,7.9375,1860
300.875,0.22507105767726898,9.875,1861
386.75,0.16626913845539093,9.5,1862
262.875,0.13693499565124512,7.875,1863
286.75,0.3151930570602417,4.5,1864
192.25,0.11488296836614609,8.625,1865
423.125,0.3763338029384613,3.25,1866
318.25,0.21981608867645264,5.5,1867
304.5,0.26983100175857544,7.03125,1868
397.625,0.302584171295166,7.53125,1869
258.25,0.21105673909187317,10.0,1870
357.0,0.12012835592031479,9.875,1871
256.5,0.21618513762950897,7.0,1872
291.625,0.3273831009864807,10.0,1873
280.625,0.20646516978740692,7.9375,1874
262.25,0.14755532145500183,5.875,1875
280.5,0.2045724242925644,5.0,1876
289.25,0.21058696508407593,6.71875,1877
281.25,0.3120270371437073,9.46875,1878
204.625,0.23564773797988892,10.0,1879
496.625,0.18193013966083527,6.84375,1880
346.75,0.11738786101341248,9.3125,1881
553.625,0.12498888373374939,3.25,1882
207.0,0.20247502624988556,5.75,1883
320.625,0.418623685836792,9.3125,1884
295.75,0.14294634759426117,7.5,1885
434.5,0.2713727355003357,3.9375,1886
340.875,0.17828162014484406,6.5625,1887
348.875,0.23666240274906158,6.03125,1888
287.75,0.20476031303405762,5.9375,1889
239.25,0.2700440585613251,9.5,1890
355.75,0.2675468921661377,10.0,1891
415.625,0.19542178511619568,9.3125,1892
296.0,0.15919221937656403,7.34375,1893
348.625,0.3025016784667969,6.625,1894
306.625,0.17083768546581268,8.6875,1895
233.125,0.185917928814888,4.125,1896
471.125,0.2897384464740753,3.4375,1897
273.875,0.14323017001152039,10.0,1898
322.5,0.08690739423036575,9.3125,1899
168.0,0.15302497148513794,8.875,1900
297.125,0.3787674307823181,8.78125,1901
332.75,0.22950077056884766,10.0,1902
163.5,0.19536668062210083,10.0,1903
468.5,0.403534471988678,3.25,1904
374.625,0.14826664328575134,4.53125,1905
355.0,0.19277715682983398,3.25,1906
216.375,0.20444424450397491,7.9375,1907
496.75,0.34439030289649963,4.6875,1908
492.75,0.24603091180324554,5.375,1909
205.75,0.15078680217266083,7.96875,1910
118.125,0.3218955993652344,10.0,1911
298.75,0.4265493154525757,6.5625,1912
351.0,0.20305997133255005,8.625,1913
178.625,0.16027525067329407,9.3125,1914
426.5,0.3329952359199524,5.4375,1915
285.75,0.21368131041526794,10.0,1916
443.625,0.06939692050218582,5.9375,1917
597.125,0.22473929822444916,6.0,1918
448.375,0.16357854008674622,7.9375,1919
484.5,0.1610151082277298,6.6875,1920
297.375,0.1625310629606247,10.0,1921
455.75,0.09030353277921677,4.9375,1922
467.75,0.21944081783294678,5.3125,1923
182.5,0.08443202823400497,10.0,1924
181.625,0.273451030254364,10.0,1925
340.5,0.1878342479467392,8.625,1926
712.125,0.16162502765655518,1.4375,1927
314.625,0.09086627513170242,5.1875,1928
303.25,0.25234290957450867,9.3125,1929
313.875,0.13966302573680878,5.1875,1930
460.5,0.2455839216709137,8.625,1931
469.625,0.14230792224407196,8.625,1932
268.625,0.15902899205684662,4.5,1933
247.875,0.1796301305294037,6.25,1934
312.25,0.2671234905719757,7.25,1935
366.375,0.24921195209026337,5.4375,1936
515.125,0.308657705783844,7.9375,1937
283.875,0.16081024706363678,8.21875,1938
530.375,0.26083409786224365,4.1875,1939
310.5,0.16741663217544556,4.5,1940
271.5,0.17435726523399353,9.3125,1941
261.625,0.2845165729522705,8.5,1942
242.625,0.24329768121242523,10.0,1943
554.0,0.22066251933574677,3.9375,1944
221.25,0.22008389234542847,10.0,1945
467.625,0.13827094435691833,8.1875,1946
387.625,0.18179984390735626,8.0,1947
378.25,0.28218260407447815,8.15625,1948
410.625,0.17849181592464447,3.875,1949
287.125,0.20049701631069183,10.0,1950
195.625,0.3033089339733124,8.875,1951
246.625,0.15148459374904633,8.625,1952
179.5,0.18228045105934143,6.5625,1953
334.125,0.4023721218109131,6.5,1954
246.25,0.17261789739131927,9.5,1955
234.875,0.23642835021018982,10.0,1956
317.625,0.12848570942878723,6.5625,1957
311.0,0.2330128699541092,9.875,1958
332.0,0.2836979329586029,7.0,1959
517.125,0.24987342953681946,8.15625,1960
227.5,0.14223353564739227,7.4375,1961
352.125,0.23423996567726135,6.875,1962
176.625,0.18864643573760986,10.0,1963
270.875,0.2626689374446869,9.3125,1964
367.5,0.2544799745082855,8.09375,1965
250.75,0.2183731198310852,8.125,1966
269.125,0.23153771460056305,7.46875,1967
310.875,0.20927725732326508,8.875,1968
264.75,0.27270424365997314,9.75,1969
291.0,0.16911530494689941,8.625,1970
288.125,0.1891135722398758,9.3125,1971
366.125,0.11321878433227539,4.375,1972
558.25,0.17957140505313873,5.40625,1973
264.625,0.17632153630256653,5.875,1974
466.375,0.23778851330280304,4.5625,1975
186.625,0.17166748642921448,10.0,1976
241.5,0.353726863861084,6.5625,1977
512.625,0.3420749604701996,3.6875,1978
258.25,0.15673120319843292,9.625,1979
214.25,0.20005108416080475,10.0,1980
584.125,0.31756094098091125,4.0,1981
173.125,0.1892712563276291,9.3125,1982
685.75,0.4415263533592224,3.5625,1983
275.75,0.1587587594985962,5.34375,1984
327.0,0.27217963337898254,9.46875,1985
172.75,0.15235674381256104,10.0,1986
443.25,0.31934502720832825,5.9375,1987
403.625,0.23038442432880402,10.0,1988
224.625,0.1681048572063446,10.0,1989
394.125,0.21907168626785278,4.5,1990
219.375,0.22004495561122894,9.5,1991
432.875,0.4220782220363617,4.875,1992
265.75,0.23492871224880219,10.0,1993
280.875,0.21445629000663757,5.78125,1994
271.125,0.23510275781154633,10.0,1995
442.875,0.33393117785453796,5.25,1996
197.625,0.18682025372982025,9.3125,1997
292.5,0.2757461369037628,8.8125,1998
260.125,0.21199192106723785,8.8125,1999
236.625,0.41101688146591187,5.0,2000
252.0,0.42471760511398315,9.6875,2001
333.25,0.32003670930862427,7.25,2002
207.5,0.14427997171878815,9.3125,2003
283.125,0.29421642422676086,5.96875,2004
253.75,0.16445674002170563,10.0,2005
266.875,0.14372104406356812,7.3125,2006
323.5,0.24676164984703064,9.3125,2007
170.75,0.30371716618537903,8.625,2008
194.5,0.28208187222480774,10.0,2009
256.0,0.49231353402137756,10.0,2010
270.5,0.2658842206001282,7.25,2011
167.625,0.216400146484375,10.0,2012
674.625,0.19152052700519562,1.4375,2013
230.125,0.1417868733406067,6.5625,2014
449.25,0.34422972798347473,4.71875,2015
573.25,0.18456897139549255,3.9375,2016
374.875,0.15126705169677734,3.9375,2017
386.625,0.21424365043640137,6.5625,2018
252.375,0.24965770542621613,10.0,2019
301.5,0.34082770347595215,10.0,2020
693.25,0.25202688574790955,2.0,2021
647.5,0.18812090158462524,1.375,2022
241.75,0.133339062333107,10.0,2023
210.375,0.290031373500824,5.0625,2024
367.125,0.25598371028900146,5.1875,2025
204.75,0.2790887951850891,10.0,2026
159.875,0.2514151334762573,10.0,2027
359.125,0.32780471444129944,7.9375,2028
230.5,0.19712203741073608,10.0,2029
236.5,0.16172544658184052,8.4375,2030
381.25,0.27950912714004517,7.40625,2031
281.75,0.24961766600608826,10.0,2032
564.375,0.18822509050369263,3.375,2033
423.125,0.1754142791032791,9.3125,2034
581.875,0.21276099979877472,6.0,2035
274.0,0.13238687813282013,10.0,2036
286.875,0.23817448318004608,8.6875,2037
324.375,0.3468887209892273,6.1875,2038
371.5,0.301477313041687,9.3125,2039
211.125,0.14331665635108948,8.625,2040
159.875,0.29604843258857727,10.0,2041
429.75,0.2589454650878906,4.5,2042
315.0,0.2018125206232071,8.125,2043
399.375,0.27800482511520386,7.3125,2044
593.0,0.1254526525735855,2.6875,2045
187.875,0.1667090803384781,8.875,2046
498.875,0.23527242243289948,3.625,2047
300.25,0.2074933499097824,8.125,2048
288.75,0.2207534909248352,5.875,2049
211.875,0.35649484395980835,10.0,2050
236.25,0.24966508150100708,9.5,2051
477.625,0.2137165367603302,3.25,2052
746.5,0.16924336552619934,2.125,2053
318.25,0.11257354170084,8.9375,2054
206.625,0.22543109953403473,4.65625,2055
207.875,0.34879666566848755,10.0,2056
261.75,0.1456448882818222,10.0,2057
228.625,0.20755040645599365,7.9375,2058
277.625,0.24387726187705994,5.875,2059
331.125,0.37344229221343994,6.5625,2060
338.75,0.31043359637260437,6.9375,2061
542.375,0.30642616748809814,5.25,2062
373.0,0.19473612308502197,4.6875,2063
226.875,0.20887251198291779,9.3125,2064
670.375,0.31187406182289124,1.5,2065
160.0,0.1592077910900116,10.0,2066
267.75,0.5513050556182861,10.0,2067
317.875,0.22549593448638916,5.625,2068
532.875,0.31858450174331665,2.625,2069
375.5,0.1372750848531723,5.875,2070
189.25,0.3062644302845001,9.5,2071
398.125,0.3471652865409851,6.25,2072
247.625,0.1346651017665863,9.3125,2073
124.625,0.33290672302246094,10.0,2074
522.75,0.4922328591346741,6.9375,2075
270.125,0.12076125293970108,9.3125,2076
298.875,0.3054344952106476,8.75,2077
365.125,0.31053560972213745,3.875,2078
311.875,0.2277403175830841,10.0,2079
447.375,0.16760140657424927,10.0,2080
555.75,0.16893978416919708,3.375,2081
180.25,0.15666094422340393,5.875,2082
235.875,0.27427801489830017,6.875,2083
670.375,0.3590741455554962,2.0,2084
494.875,0.15380118787288666,3.40625,2085
335.75,0.17319726943969727,8.75,2086
335.75,0.1425243616104126,7.25,2087
221.375,0.20373578369617462,9.0,2088
213.25,0.31066158413887024,8.09375,2089
241.625,0.41260474920272827,9.3125,2090
306.5,0.3277892768383026,7.375,2091
399.375,0.2470836639404297,4.5625,2092
