actor/train/kl,_step,completions/train/mean_length,rewards/train/score/mean
0.23639696836471558,1435,497.5,5.5
0.24074459075927734,1436,441.5,2.75
0.23055027425289154,1437,288.0,10.0
0.15294715762138367,1438,478.25,1.25
0.21116910874843597,1439,431.0,2.5
0.21397845447063446,1440,158.0,10.0
0.3000667095184326,1441,219.75,7.25
0.3634151816368103,1442,348.0,5.5
0.3273186683654785,1443,390.5,10.0
0.13810981810092926,1444,419.75,2.625
0.214956134557724,1445,384.75,5.4375
0.32620781660079956,1446,713.75,0.375
0.14659619331359863,1447,633.75,1.8125
0.18139863014221191,1448,518.5,0.5
0.17485572397708893,1449,469.0,2.125
0.1889854371547699,1450,336.25,3.375
0.28632083535194397,1451,276.5,7.25
0.28846749663352966,1452,417.5,4.125
0.25988101959228516,1453,499.5,1.0
0.17909349501132965,1454,646.25,2.5
0.21632732450962067,1455,351.5,3.0
0.310837060213089,1456,303.25,4.875
0.25376999378204346,1457,493.5,2.25
0.18374808132648468,1458,178.25,3.75
0.415008544921875,1459,237.5,4.0
0.273622065782547,1460,234.25,3.75
0.28498002886772156,1461,385.5,4.625
0.15521925687789917,1462,438.25,7.5
0.2036706656217575,1463,175.25,3.5
0.34176579117774963,1464,162.5,4.75
0.33927905559539795,1465,768.0,-1.5
0.16186639666557312,1466,390.25,3.875
0.21378332376480103,1467,200.25,9.25
0.26089033484458923,1468,704.5,1.25
0.12476035207509995,1469,267.75,2.5
0.2691248655319214,1470,264.25,4.75
0.3357536494731903,1471,243.0,8.625
0.24049927294254303,1472,465.5,7.375
0.11160016059875488,1473,675.0,2.0
0.22330547869205475,1474,487.75,3.375
0.20645207166671753,1475,233.25,4.0
0.3636236786842346,1476,426.0,7.875
0.23496241867542267,1477,427.5,3.75
0.21903742849826813,1478,342.5,5.875
0.28482821583747864,1479,417.25,2.375
0.2205350250005722,1480,382.0,4.625
0.27959421277046204,1481,157.75,8.625
0.3417372405529022,1482,625.25,2.0
0.160633385181427,1483,295.0,4.5
0.260066956281662,1484,343.5,4.5
0.3316785395145416,1485,162.0,10.0
0.2798590064048767,1486,317.25,9.0
0.2209526002407074,1487,183.75,10.0
0.31344735622406006,1488,276.5,5.875
0.30722832679748535,1489,192.25,8.625
0.3948288857936859,1490,141.75,8.625
0.38034722208976746,1491,171.75,8.25
0.388999342918396,1492,226.25,8.9375
0.36308348178863525,1493,361.25,4.5625
0.1749129742383957,1494,219.75,8.625
0.33340978622436523,1495,422.0,3.0
0.2296615093946457,1496,397.5,7.375
0.18938857316970825,1497,199.5,6.875
0.3862598240375519,1498,236.0,4.5
0.3626974821090698,1499,284.5,10.0
0.3011786639690399,1500,231.75,4.75
0.19552911818027496,1501,403.25,4.625
0.2567017674446106,1502,374.0,3.3125
0.20455174148082733,1503,445.5,6.0
0.19089017808437347,1504,195.75,10.0
0.25562840700149536,1505,424.75,3.375
0.19960258901119232,1506,366.5,7.875
0.2185223549604416,1507,227.5,10.0
0.24211928248405457,1508,276.0,9.0
0.314441442489624,1509,127.25,10.0
0.27391666173934937,1510,424.5,5.25
0.20719106495380402,1511,296.0,4.875
0.17257541418075562,1512,570.5,3.375
0.1429000347852707,1513,288.0,4.5
0.3123791813850403,1514,353.25,6.5
0.26025596261024475,1515,579.0,2.0
0.11782445013523102,1516,355.5,5.5
0.35079360008239746,1517,186.25,7.875
0.3458557724952698,1518,407.0,4.625
0.19989822804927826,1519,287.0,8.625
0.3051072657108307,1520,340.5,10.0
0.24687734246253967,1521,368.75,10.0
0.19439803063869476,1522,195.5,8.625
0.24219338595867157,1523,241.5,10.0
0.3413258194923401,1524,215.25,7.5625
0.26060089468955994,1525,508.75,4.125
0.20074927806854248,1526,224.25,8.625
0.3645564913749695,1527,727.0,0.75
0.12803591787815094,1528,375.75,5.875
0.2540310025215149,1529,217.5,7.875
0.3189040720462799,1530,141.0,10.0
0.32112178206443787,1531,245.0,7.875
0.28701281547546387,1532,183.25,6.0
0.38588348031044006,1533,360.25,4.625
0.3140728175640106,1534,387.5,7.625
0.22127783298492432,1535,235.0,8.625
0.31260332465171814,1536,179.0,5.4375
0.44161900877952576,1537,238.0,4.5
0.34116512537002563,1538,279.0,10.0
0.30804550647735596,1539,350.25,3.0
0.27158668637275696,1540,392.5,6.625
0.2533171772956848,1541,473.0,5.0
0.19831199944019318,1542,475.5,4.5
0.24320776760578156,1543,588.75,4.625
0.1815299689769745,1544,277.25,4.5
0.35731953382492065,1545,308.75,8.75
0.2005387544631958,1546,213.0,8.625
0.26454704999923706,1547,183.75,6.9375
0.2763480842113495,1548,184.25,8.75
0.2536655366420746,1549,304.5,3.25
0.1736571341753006,1550,299.5,4.9375
0.2077748328447342,1551,374.75,7.25
0.2385653555393219,1552,268.25,10.0
0.24713753163814545,1553,585.0,1.5
0.18871565163135529,1554,167.5,6.5
0.4796588122844696,1555,186.75,4.5
0.3615852892398834,1556,173.5,7.125
0.4919731914997101,1557,171.0,7.25
0.27961376309394836,1558,425.25,5.5
0.15135498344898224,1559,310.5,4.0
0.2123788744211197,1560,302.75,8.25
0.2509639859199524,1561,210.5,9.5
0.4073620140552521,1562,151.0,9.5
0.470002681016922,1563,240.75,3.875
0.2991601824760437,1564,259.0,6.0
0.23278167843818665,1565,166.75,8.1875
0.20301364362239838,1566,190.0,9.75
0.39347466826438904,1567,215.75,7.875
0.3892989158630371,1568,474.75,2.75
0.25799405574798584,1569,206.5,10.0
0.20358511805534363,1570,583.75,3.25
0.2204948365688324,1571,464.5,4.0
0.24113579094409943,1572,732.25,0.75
0.16680333018302917,1573,375.25,10.0
0.1673937737941742,1574,445.75,4.875
0.230324849486351,1575,343.5,7.25
0.27745428681373596,1576,178.5,10.0
0.36188873648643494,1577,462.25,5.625
0.1588098406791687,1578,271.25,6.875
0.18166004121303558,1579,176.25,10.0
0.5803813338279724,1580,564.5,2.25
0.155853733420372,1581,273.5,4.5
0.26563820242881775,1582,354.75,8.625
0.267061710357666,1583,289.25,6.625
0.24789531528949738,1584,578.0,2.0
0.1665571630001068,1585,249.25,6.25
0.29089120030403137,1586,351.75,2.5625
0.22326871752738953,1587,343.75,8.625
0.2766387462615967,1588,210.75,6.875
0.2875063121318817,1589,259.0,4.5
0.3665982186794281,1590,359.0,6.875
0.207943394780159,1591,377.75,10.0
0.1958075314760208,1592,272.25,7.25
0.265160471200943,1593,438.25,4.5
0.17068837583065033,1594,703.75,0.875
0.1299508661031723,1595,426.25,7.375
0.19210094213485718,1596,686.0,0.75
0.14388541877269745,1597,298.75,4.5
0.2945917248725891,1598,191.5,8.625
0.3452008366584778,1599,342.25,8.625
0.2867290675640106,1600,220.25,5.875
0.3276729881763458,1601,533.75,6.625
0.15253397822380066,1602,172.75,6.25
0.34044909477233887,1603,262.25,7.25
0.3096056580543518,1604,341.75,10.0
0.19149357080459595,1605,129.0,10.0
0.3632742166519165,1606,441.5,3.875
0.22861690819263458,1607,368.75,8.625
0.3079591989517212,1608,344.25,7.375
0.1792568564414978,1609,177.0,5.875
0.30922237038612366,1610,186.75,7.5625
0.3573121130466461,1611,537.75,3.25
0.1759524941444397,1612,214.0,8.625
0.409286767244339,1613,333.25,7.25
0.25320690870285034,1614,171.5,8.625
0.33417949080467224,1615,449.25,6.0
0.17158499360084534,1616,302.0,8.625
0.27744585275650024,1617,224.25,5.875
0.38581758737564087,1618,501.75,3.375
0.20444302260875702,1619,289.75,10.0
0.2857806086540222,1620,212.75,10.0
0.2948833405971527,1621,490.0,3.25
0.15454252064228058,1622,235.25,7.25
0.32882747054100037,1623,513.75,2.0
0.15318676829338074,1624,162.0,7.5625
0.3819204866886139,1625,487.5,3.25
0.18305236101150513,1626,360.5,10.0
0.2021980732679367,1627,497.75,4.75
0.1184636577963829,1628,151.0,10.0
0.3348262310028076,1629,418.25,2.5
0.14610989391803741,1630,209.0,7.25
0.30407553911209106,1631,331.25,7.25
0.33101972937583923,1632,150.75,4.5
0.4209860861301422,1633,191.25,10.0
0.3039526045322418,1634,237.5,8.625
0.26492661237716675,1635,456.75,5.625
0.18982625007629395,1636,145.5,10.0
0.37225836515426636,1637,163.0,10.0
0.4309594929218292,1638,264.25,6.625
0.2637947201728821,1639,388.5,7.25
0.2113812118768692,1640,200.75,6.0
0.3736303150653839,1641,442.25,7.25
0.21415305137634277,1642,408.0,3.625
0.18128569424152374,1643,235.5,8.9375
0.1839502453804016,1644,227.75,7.25
0.3235948979854584,1645,328.0,6.25
0.24080710113048553,1646,263.25,4.8125
0.400333434343338,1647,325.75,3.75
0.2207372933626175,1648,352.25,4.5
0.25058528780937195,1649,728.0,2.625
0.09998862445354462,1650,203.25,10.0
0.3445581793785095,1651,475.0,6.1875
0.2117224782705307,1652,157.5,8.625
0.3734033405780792,1653,354.0,4.625
0.25088170170783997,1654,289.0,8.0
0.21210692822933197,1655,383.5,4.875
0.252410352230072,1656,172.75,8.625
0.3392033278942108,1657,319.25,4.625
0.253305584192276,1658,394.5,7.25
0.20964467525482178,1659,168.25,10.0
0.20669029653072357,1660,367.0,5.0
0.19943994283676147,1661,341.25,3.75
0.3468742370605469,1662,371.25,4.5
0.19409064948558807,1663,154.75,10.0
0.5018914937973022,1664,254.5,10.0
0.3104548156261444,1665,472.75,2.75
0.1680375039577484,1666,475.5,4.5
0.1679663062095642,1667,666.0,2.0
0.1251465082168579,1668,390.75,5.1875
0.2244032323360443,1669,435.0,3.8125
0.17107398808002472,1670,287.75,8.625
0.3604547083377838,1671,241.0,10.0
0.2949684262275696,1672,466.0,3.25
0.18036538362503052,1673,313.5,8.625
0.35401350259780884,1674,254.5,8.9375
0.34721940755844116,1675,541.25,6.0
0.22286969423294067,1676,682.75,2.875
0.17958341538906097,1677,253.75,8.625
0.24519407749176025,1678,474.75,2.5
0.15386636555194855,1679,207.0,8.625
0.1663743406534195,1680,496.75,5.375
0.1638960987329483,1681,342.25,4.875
0.24767902493476868,1682,272.75,5.875
0.24651871621608734,1683,118.0,8.625
0.3396962285041809,1684,180.25,2.625
0.4495672881603241,1685,465.5,3.25
0.16208921372890472,1686,219.75,7.5625
0.24218431115150452,1687,117.5,6.125
0.4367468059062958,1688,570.5,2.0
0.12949122488498688,1689,250.75,10.0
0.26144757866859436,1690,136.5,6.5
0.5850526690483093,1691,412.5,4.0
0.21098268032073975,1692,182.75,7.875
0.27226945757865906,1693,209.5,4.5
0.3090062737464905,1694,157.5,5.875
0.471549391746521,1695,157.75,7.875
0.4104020595550537,1696,234.75,5.875
0.37702298164367676,1697,296.0,7.9375
0.3193834125995636,1698,232.5,6.875
0.41439521312713623,1699,380.5,8.625
0.26382434368133545,1700,234.0,7.875
0.24860577285289764,1701,231.25,5.875
0.34341001510620117,1702,397.75,7.375
0.1734146922826767,1703,177.25,10.0
0.309193879365921,1704,200.75,8.625
0.3976985514163971,1705,293.75,5.125
0.3245620131492615,1706,221.75,4.5
0.37024515867233276,1707,236.75,7.25
0.29797273874282837,1708,218.0,10.0
0.32117387652397156,1709,292.5,7.25
0.2406197339296341,1710,171.25,8.25
0.33727115392684937,1711,202.75,8.625
0.35992398858070374,1712,180.5,5.875
0.30546849966049194,1713,194.5,10.0
0.41772210597991943,1714,296.0,5.0
0.2960977256298065,1715,308.0,7.875
0.3656037449836731,1716,250.75,4.875
0.3407927453517914,1717,525.25,2.0
0.19981493055820465,1718,241.25,10.0
0.312687486410141,1719,346.0,3.75
0.18529154360294342,1720,156.5,6.5
0.5037949681282043,1721,753.5,0.0
0.13628517091274261,1722,690.5,0.75
0.19802796840667725,1723,132.0,8.25
0.3453685939311981,1724,244.75,4.875
0.34116578102111816,1725,177.75,6.5
0.4397258460521698,1726,372.25,4.5
0.29322972893714905,1727,192.5,6.5
0.3690994679927826,1728,210.0,10.0
0.3548009395599365,1729,238.75,8.25
0.3718554973602295,1730,144.0,10.0
0.4267069697380066,1731,116.5,6.5
0.5891530513763428,1732,195.5,4.5
0.40716657042503357,1733,286.25,10.0
0.27602699398994446,1734,617.25,2.0
0.19727423787117004,1735,159.5,8.25
0.3179500997066498,1736,192.75,8.625
0.3482254445552826,1737,484.75,3.25
0.21376930177211761,1738,146.25,6.5
0.4286249279975891,1739,546.5,2.25
0.15654794871807098,1740,475.25,6.125
0.2361586093902588,1741,392.0,8.625
0.2451070249080658,1742,466.25,2.0625
0.2017524242401123,1743,218.25,7.25
0.5305717587471008,1744,458.25,6.625
0.17325887084007263,1745,144.75,10.0
0.3972020447254181,1746,219.25,8.625
0.37604910135269165,1747,225.0,8.625
0.42457664012908936,1748,552.5,3.25
0.1808684915304184,1749,282.5,4.8125
0.2850271165370941,1750,329.0,5.0
0.28158217668533325,1751,231.25,10.0
0.2586565911769867,1752,174.75,8.9375
0.33701851963996887,1753,765.5,0.75
0.08952569216489792,1754,221.0,10.0
0.3628927171230316,1755,724.5,1.125
0.06206613779067993,1756,201.0,6.25
0.4222184419631958,1757,385.25,8.75
0.25271543860435486,1758,187.75,10.0
0.4697549343109131,1759,481.75,7.25
0.2739267945289612,1760,143.5,10.0
0.5096275210380554,1761,605.5,2.25
0.14571881294250488,1762,323.25,6.5
0.29033392667770386,1763,323.75,4.5
0.3443664312362671,1764,234.0,8.625
0.4335213601589203,1765,179.75,10.0
0.3394559621810913,1766,566.25,3.25
0.19657553732395172,1767,299.25,6.25
0.26819878816604614,1768,306.0,8.625
0.2533113956451416,1769,299.25,10.0
0.32098835706710815,1770,273.75,7.5625
0.3623892068862915,1771,454.0,6.625
0.2018992155790329,1772,648.25,0.875
0.1565673053264618,1773,484.5,6.25
0.2095101773738861,1774,616.25,3.75
0.14594291150569916,1775,430.0,7.375
0.29808858036994934,1776,136.0,10.0
0.41403675079345703,1777,295.5,4.5
0.27865973114967346,1778,173.25,10.0
0.40510842204093933,1779,440.5,3.25
0.2048768848180771,1780,175.25,4.5
0.409616619348526,1781,278.5,4.5
0.3952031135559082,1782,142.5,6.875
0.374624103307724,1783,257.0,5.875
0.3636566996574402,1784,269.0,4.0625
0.3251490592956543,1785,585.5,2.0
0.1814967840909958,1786,353.75,5.1875
0.2608833909034729,1787,130.25,10.0
0.5209356546401978,1788,183.5,10.0
0.27432453632354736,1789,376.5,6.25
0.2533245086669922,1790,319.0,5.125
0.2377495914697647,1791,322.5,5.0
0.23247484862804413,1792,227.5,10.0
0.3187013566493988,1793,405.25,3.75
0.2571943700313568,1794,292.25,4.5
0.3048928678035736,1795,442.5,4.5
0.22337855398654938,1796,178.0,5.875
0.43235060572624207,1797,359.0,4.8125
0.25302696228027344,1798,192.75,5.875
0.3099275231361389,1799,387.0,4.5
0.25993356108665466,1800,297.25,5.875
0.3101547062397003,1801,241.25,4.5
0.3473297655582428,1802,194.0,8.625
0.22480826079845428,1803,159.75,10.0
0.3168577551841736,1804,404.0,4.0
0.2527172267436981,1805,126.0,10.0
0.25584566593170166,1806,579.75,5.375
0.09719230979681015,1807,164.5,8.9375
0.5392302870750427,1808,294.5,5.875
0.3416723310947418,1809,312.5,2.5
0.21859116852283478,1810,150.75,10.0
0.2817070484161377,1811,267.5,7.875
0.2975339889526367,1812,262.25,8.625
0.31432977318763733,1813,240.0,4.5
0.39147815108299255,1814,200.25,7.25
0.3676147758960724,1815,506.75,3.75
0.17889145016670227,1816,369.25,5.875
0.25305891036987305,1817,191.0,8.9375
0.44893962144851685,1818,274.5,6.1875
0.29266655445098877,1819,524.0,4.625
0.17898505926132202,1820,606.25,3.25
0.1304822415113449,1821,191.25,10.0
0.4167743921279907,1822,681.75,2.0
0.11714881658554077,1823,207.0,10.0
0.26391878724098206,1824,676.5,1.375
0.18339601159095764,1825,178.0,10.0
0.3960639536380768,1826,214.0,4.875
0.3286582827568054,1827,264.0,10.0
0.356952041387558,1828,394.5,4.875
0.2504023313522339,1829,394.5,5.875
0.2335435003042221,1830,185.75,10.0
0.5393131971359253,1831,462.75,3.25
0.15619556605815887,1832,301.75,8.625
0.4379810094833374,1833,167.25,8.9375
0.3609043061733246,1834,203.0,10.0
0.20743489265441895,1835,331.75,7.625
0.21506327390670776,1836,251.75,10.0
0.19646883010864258,1837,532.25,3.0
0.16573604941368103,1838,232.75,9.5
0.3021480143070221,1839,193.25,9.5
0.28487417101860046,1840,292.5,7.25
0.32767176628112793,1841,192.0,4.5
0.38791006803512573,1842,342.25,10.0
0.3198700547218323,1843,116.0,6.5
0.2819359302520752,1844,163.75,8.625
0.45343711972236633,1845,729.0,0.75
0.1366724967956543,1846,102.5,10.0
0.5048527717590332,1847,248.25,8.375
0.30596640706062317,1848,135.75,4.75
0.42663371562957764,1849,139.25,10.0
0.3722674250602722,1850,462.5,3.125
0.17114154994487762,1851,277.25,10.0
0.23881961405277252,1852,277.0,5.875
0.3689144551753998,1853,267.5,4.5
0.2877504229545593,1854,203.75,10.0
0.34108400344848633,1855,148.0,6.5
0.4022214710712433,1856,336.5,10.0
0.2013244330883026,1857,305.0,8.625
0.23608003556728363,1858,193.0,8.9375
0.3768494725227356,1859,253.25,7.25
0.3723454773426056,1860,165.25,4.8125
0.30119988322257996,1861,255.25,6.875
0.33644387125968933,1862,274.75,8.0
0.22880861163139343,1863,515.25,3.375
0.23874962329864502,1864,305.0,4.5
0.23803050816059113,1865,520.5,5.0
0.21996517479419708,1866,313.5,5.625
0.25619322061538696,1867,206.75,5.25
0.4473416209220886,1868,313.25,7.25
0.3279151916503906,1869,131.75,7.25
0.47308817505836487,1870,263.75,9.0
0.2668404281139374,1871,322.75,8.625
0.27245697379112244,1872,367.0,5.375
0.2494470477104187,1873,260.5,10.0
0.34206655621528625,1874,301.5,10.0
0.24863295257091522,1875,204.25,3.5
0.2804450988769531,1876,321.5,6.75
0.18134096264839172,1877,192.75,4.125
0.38609516620635986,1878,396.75,6.625
0.29899561405181885,1879,169.25,7.625
0.37618157267570496,1880,339.5,5.875
0.20153957605361938,1881,276.75,8.625
0.21452422440052032,1882,350.25,4.5
0.2985197603702545,1883,179.5,3.75
0.3523726463317871,1884,295.0,8.625
0.09577334672212601,1885,226.75,10.0
0.32658568024635315,1886,223.5,4.125
0.29939988255500793,1887,386.5,3.25
0.19818909466266632,1888,517.0,2.25
0.22071872651576996,1889,356.75,7.25
0.29134082794189453,1890,233.25,10.0
0.33695903420448303,1891,276.75,10.0
0.2591288983821869,1892,274.0,7.25
0.24882733821868896,1893,408.5,5.5
0.216901034116745,1894,355.0,5.875
0.2059451937675476,1895,406.0,4.5
0.2569965124130249,1896,250.75,8.625
0.2559188902378082,1897,649.75,2.375
0.17992933094501495,1898,236.0,10.0
0.2836489677429199,1899,249.25,5.875
0.23186364769935608,1900,157.25,9.5
0.4153824746608734,1901,285.5,5.875
0.27327412366867065,1902,214.5,6.875
0.3360551595687866,1903,538.5,4.3125
0.23353150486946106,1904,501.25,1.25
0.19980689883232117,1905,579.25,1.5625
0.23208776116371155,1906,359.5,4.5
0.29912930727005005,1907,210.25,8.9375
0.3112640380859375,1908,379.5,8.625
0.2632666528224945,1909,547.5,3.375
0.1773412972688675,1910,177.0,7.25
0.29947322607040405,1911,192.75,6.125
0.35118353366851807,1912,237.5,3.75
0.33504554629325867,1913,325.0,8.625
0.22284646332263947,1914,133.75,3.875
0.4027142822742462,1915,441.5,3.75
0.2731268107891083,1916,249.75,10.0
0.2863738536834717,1917,374.0,8.625
0.20215478539466858,1918,574.0,4.9375
0.171871617436409,1919,623.5,1.25
0.12697911262512207,1920,330.5,7.25
0.2206302136182785,1921,438.0,7.375
0.14390210807323456,1922,445.5,6.3125
0.18923725187778473,1923,414.25,6.25
0.12186592072248459,1924,148.5,10.0
0.3599379360675812,1925,168.25,8.25
0.27243345975875854,1926,478.25,7.375
0.2196589857339859,1927,603.25,3.375
0.11182274669408798,1928,421.0,3.875
0.16647247970104218,1929,419.75,6.0
0.14892929792404175,1930,416.0,4.5
0.2690889537334442,1931,401.5,7.25
0.16769659519195557,1932,482.75,7.375
0.16887050867080688,1933,237.0,7.25
0.3036085367202759,1934,494.75,4.625
0.2484470158815384,1935,308.5,6.875
0.23394101858139038,1936,330.25,3.75
0.2432086020708084,1937,531.25,3.25
0.1845591962337494,1938,293.25,3.75
0.33666345477104187,1939,525.0,3.375
0.13169538974761963,1940,631.25,2.5625
0.1539844274520874,1941,220.0,8.25
0.43483877182006836,1942,289.25,5.875
0.25778380036354065,1943,255.5,10.0
0.2548735439777374,1944,535.5,4.5
0.1802809238433838,1945,199.75,10.0
0.24456685781478882,1946,361.75,7.5
0.2833021581172943,1947,332.5,3.5
0.22142112255096436,1948,310.0,6.875
0.23333384096622467,1949,529.25,3.25
0.16656067967414856,1950,276.75,8.625
0.2914588749408722,1951,181.5,10.0
0.3365054130554199,1952,442.75,3.25
0.1603664606809616,1953,134.75,3.0
0.39748087525367737,1954,498.5,5.375
0.16273649036884308,1955,246.75,6.875
0.24168041348457336,1956,233.0,10.0
0.24677243828773499,1957,393.75,5.125
0.16746217012405396,1958,324.5,10.0
0.238888218998909,1959,444.25,2.625
0.18485553562641144,1960,313.25,10.0
0.23170727491378784,1961,319.0,5.625
0.25721752643585205,1962,491.75,3.5
0.19875936210155487,1963,156.0,7.75
0.23122073709964752,1964,179.5,4.75
0.25334423780441284,1965,354.5,5.875
0.2721519470214844,1966,194.75,10.0
0.2400045245885849,1967,184.5,6.5
0.32144129276275635,1968,235.0,10.0
0.3588394820690155,1969,301.5,10.0
0.21659013628959656,1970,207.25,3.75
0.3740130364894867,1971,393.5,7.375
0.17738455533981323,1972,308.75,4.5
0.2402253895998001,1973,419.5,4.625
0.17867009341716766,1974,323.0,2.25
0.18135200440883636,1975,579.5,1.0
0.15848353505134583,1976,208.75,10.0
0.30487707257270813,1977,257.5,5.875
0.4140128195285797,1978,724.75,0.75
0.1198137179017067,1979,240.0,9.0
0.21519766747951508,1980,279.75,10.0
0.2744298279285431,1981,474.0,7.375
0.11092550307512283,1982,143.0,10.0
0.39936110377311707,1983,477.25,3.25
0.17655575275421143,1984,393.25,4.5
0.32232290506362915,1985,332.75,10.0
0.16694915294647217,1986,198.75,10.0
0.3412681221961975,1987,346.75,4.5
0.30958959460258484,1988,347.5,10.0
0.21221326291561127,1989,202.0,8.25
0.22838996350765228,1990,623.75,2.0
0.17333902418613434,1991,582.0,4.75
0.1752959042787552,1992,594.0,5.875
0.15149512887001038,1993,241.75,10.0
0.24368420243263245,1994,234.0,5.4375
0.2933022677898407,1995,206.75,10.0
0.3252469003200531,1996,506.5,3.375
0.1371956616640091,1997,203.75,7.875
0.434943288564682,1998,331.25,7.25
0.22899529337882996,1999,390.5,7.9375
0.2118764966726303,2000,469.75,5.0
0.2681616544723511,2001,293.25,6.0
0.26285290718078613,2002,472.0,6.625
0.1969403773546219,2003,200.0,7.25
0.34932711720466614,2004,382.0,5.125
0.20265574753284454,2005,226.75,10.0
0.19501009583473206,2006,326.75,6.0
0.2861127257347107,2007,420.0,7.25
0.23659242689609528,2008,195.75,8.25
0.4206211566925049,2009,143.25,10.0
0.2700229287147522,2010,226.25,10.0
0.3348510265350342,2011,355.5,6.625
0.23851066827774048,2012,139.25,10.0
0.23717273771762848,2013,686.25,2.125
0.13925352692604065,2014,222.0,5.875
0.3002375662326813,2015,458.5,4.5
0.26236194372177124,2016,646.5,2.25
0.10564764589071274,2017,426.25,4.625
0.2437410056591034,2018,429.75,4.75
0.16901260614395142,2019,199.5,10.0
0.32975324988365173,2020,271.25,10.0
0.23001490533351898,2021,768.0,-1.0
0.15175633132457733,2022,768.0,-1.5
0.10405927151441574,2023,260.25,7.375
0.29144540429115295,2024,391.0,5.75
0.21748197078704834,2025,227.0,3.6875
0.3883434534072876,2026,202.25,10.0
0.2985635995864868,2027,172.0,2.625
0.3105006217956543,2028,291.5,9.75
0.19859850406646729,2029,230.75,8.25
0.30412405729293823,2030,284.75,6.875
0.36926648020744324,2031,417.0,7.5625
0.22139033675193787,2032,283.5,10.0
0.15080730617046356,2033,695.25,2.5
0.14877131581306458,2034,394.25,6.5
0.22298382222652435,2035,504.25,6.0
0.12114204466342926,2036,232.25,6.0
0.28231313824653625,2037,169.25,10.0
0.35914766788482666,2038,285.75,5.875
0.3343525230884552,2039,387.75,10.0
0.19022132456302643,2040,353.75,4.125
0.24919894337654114,2041,223.0,9.75
0.38817915320396423,2042,585.25,5.875
0.15740236639976501,2043,298.25,5.5
0.28600695729255676,2044,411.5,3.5
0.2090270072221756,2045,768.0,-0.5
0.11256437003612518,2046,227.0,4.875
0.37500354647636414,2047,277.5,4.8125
0.3571718633174896,2048,321.75,6.0
0.2459125965833664,2049,457.5,3.25
0.22539715468883514,2050,191.75,7.875
0.35232827067375183,2051,168.5,7.0
0.19894549250602722,2052,527.5,3.25
0.17759189009666443,2053,676.25,4.625
0.08797776699066162,2054,284.75,8.4375
0.2682024836540222,2055,397.75,3.75
0.27884846925735474,2056,217.5,9.0
0.3115874230861664,2057,194.5,10.0
0.24812529981136322,2058,361.0,7.375
0.23749896883964539,2059,262.75,5.25
0.26945552229881287,2060,322.0,6.5
0.23806467652320862,2061,328.5,4.5
0.31352630257606506,2062,628.25,2.125
0.16527923941612244,2063,584.75,2.0
0.1263362318277359,2064,218.75,6.0
0.31463509798049927,2065,640.0,2.5
0.16249601542949677,2066,242.25,5.875
0.3390016257762909,2067,251.25,10.0
0.3563592731952667,2068,317.25,6.0
0.3549846410751343,2069,476.25,2.5
0.1716393381357193,2070,317.0,5.875
0.38871708512306213,2071,212.75,10.0
0.2922917604446411,2072,393.0,7.0
0.20927292108535767,2073,202.0,10.0
0.22278830409049988,2074,117.25,4.25
0.41504353284835815,2075,493.5,7.375
0.11736676096916199,2076,238.0,10.0
0.22864964604377747,2077,354.25,7.6875
0.2542761564254761,2078,405.0,4.5
0.1967495083808899,2079,309.25,10.0
0.1693878024816513,2080,408.25,10.0
0.19259168207645416,2081,618.0,2.125
0.16251298785209656,2082,232.75,9.75
0.28076526522636414,2083,197.0,7.25
0.39016470313072205,2084,512.5,2.5
0.17601417005062103,2085,630.25,3.875
0.1808401644229889,2086,516.0,5.375
0.18664102256298065,2087,369.0,7.25
0.25678667426109314,2088,262.25,8.625
0.3076590299606323,2089,220.5,7.9375
0.38374048471450806,2090,161.5,8.625
0.2752746045589447,2091,157.75,8.25
0.4125889539718628,2092,494.75,1.25
0.1574418544769287,2093,435.75,7.375
0.1487668752670288,2094,499.0,2.25
0.20885606110095978,2095,197.0,8.625
0.27279430627822876,2096,300.0,10.0
0.22760523855686188,2097,135.75,10.0
0.1989973783493042,2098,241.75,8.625
0.3890119791030884,2099,234.75,4.875
0.46561676263809204,2100,667.25,3.0
0.175819993019104,2101,273.0,8.625
0.22118818759918213,2102,160.75,8.25
0.2841250002384186,2103,291.75,8.625
0.25050821900367737,2104,366.75,8.125
0.2109917402267456,2105,310.25,5.25
0.22973380982875824,2106,174.75,10.0
0.19735783338546753,2107,216.5,5.875
0.33175957202911377,2108,479.75,4.625
0.1695612072944641,2109,549.75,3.625
0.11468451470136642,2110,471.0,6.0
0.1889904886484146,2111,251.0,7.5
0.24991445243358612,2112,199.0,4.5
0.3998585641384125,2113,432.0,4.0625
0.25350186228752136,2114,429.25,4.5
0.23097194731235504,2115,494.0,2.0
0.150468111038208,2116,180.25,7.5625
0.28695347905158997,2117,274.75,7.0
0.3278838098049164,2118,490.75,4.625
0.17410822212696075,2119,210.25,8.625
0.35898229479789734,2120,252.0,6.875
0.24013254046440125,2121,96.25,6.5
0.33265435695648193,2122,224.0,10.0
0.3391042947769165,2123,416.25,6.375
0.2263866513967514,2124,357.25,8.625
0.16750319302082062,2125,394.25,4.5
0.2507094442844391,2126,189.0,10.0
0.32132288813591003,2127,128.0,6.5
0.4248221516609192,2128,227.75,7.25
0.3242834210395813,2129,199.75,10.0
0.1754707247018814,2130,444.0,4.625
0.22904279828071594,2131,215.0,8.25
